Unnamed: 0.1,Unnamed: 0,date,arrival,cargo,time,flight,status,statusCode,origin
5717.0,6.0,2024-02-14,True,True,00:55,"[{'no': 'CX 097', 'airline': 'CPA'}]",At gate 00:34,,"['NLU', 'GDL', 'ANC']"
5718.0,7.0,2024-02-14,True,True,01:00,"[{'no': 'LD 205', 'airline': 'AHK'}]",At gate 01:25,,['KIX']
5719.0,8.0,2024-02-14,True,True,01:00,"[{'no': 'CI 5835', 'airline': 'CAL'}]",At gate 01:01,,['TPE']
5720.0,9.0,2024-02-14,True,True,01:15,"[{'no': 'LD 217', 'airline': 'AHK'}]",At gate 01:20,,['NGO']
5721.0,10.0,2024-02-14,True,True,01:20,"[{'no': 'KE 313', 'airline': 'KAL'}]",At gate 02:01,,['ICN']
5722.0,11.0,2024-02-14,True,True,01:25,"[{'no': 'LD 326', 'airline': 'AHK'}]",At gate 01:21,,['SIN']
5723.0,12.0,2024-02-14,True,True,01:25,"[{'no': 'LD 783', 'airline': 'AHK'}]",At gate 01:31,,['PVG']
5724.0,13.0,2024-02-14,True,True,01:25,"[{'no': 'LD 842', 'airline': 'AHK'}]",At gate 01:16,,['BKK']
5725.0,14.0,2024-02-14,True,True,01:25,"[{'no': 'BR 6537', 'airline': 'EVA'}]",Cancelled,,['TPE']
5726.0,15.0,2024-02-14,True,True,01:30,"[{'no': 'LD 209', 'airline': 'AHK'}]",At gate 01:40,,['NRT']
5727.0,16.0,2024-02-14,True,True,01:30,"[{'no': 'TH 3507', 'airline': 'RMY'}]",At gate 01:27,,['SZB']
5728.0,17.0,2024-02-14,True,True,02:00,"[{'no': '7L 1147', 'airline': 'AZG'}]",At gate 10:46,,"['GYD', 'KWI']"
5729.0,18.0,2024-02-14,True,True,02:25,"[{'no': 'ET 3790', 'airline': 'ETH'}]",At gate 13:41,,['LGG']
5730.0,19.0,2024-02-14,True,True,02:40,"[{'no': 'CX 2022', 'airline': 'CPA'}]",At gate 03:25,,"['SYD', 'MEL']"
5731.0,20.0,2024-02-14,True,True,02:55,"[{'no': 'ES 725', 'airline': 'DHX'}]",At gate 02:24,,['BAH']
5732.0,21.0,2024-02-14,True,True,03:35,"[{'no': 'D0 516', 'airline': 'DHK'}]",At gate 02:40,,"['EMA', 'LEJ', 'DXB']"
5733.0,22.0,2024-02-14,True,True,03:40,"[{'no': 'N8 832', 'airline': 'NCR'}]",At gate 02:50,,['ZRH']
5734.0,23.0,2024-02-14,True,True,04:10,"[{'no': 'K4 614', 'airline': 'CKS'}]",Cancelled,,"['CVG', 'ANC']"
5735.0,24.0,2024-02-14,True,True,04:30,"[{'no': 'FX 5021', 'airline': 'FDX'}]",At gate 04:17,,['KIX']
5736.0,25.0,2024-02-14,True,True,04:30,"[{'no': '3S 522', 'airline': 'BOX'}]",Cancelled,,"['LEJ', 'BAH']"
5737.0,26.0,2024-02-14,True,True,04:55,"[{'no': 'CK 263', 'airline': 'CKK'}]",Cancelled,,['PVG']
5738.0,27.0,2024-02-14,True,True,05:20,"[{'no': 'QR 8066', 'airline': 'QTR'}]",Cancelled,,['DOH']
5739.0,28.0,2024-02-14,True,True,05:30,"[{'no': 'EK 9238', 'airline': 'UAE'}]",At gate 07:41 (15/02/2024),,['DWC']
5740.0,29.0,2024-02-14,True,True,05:35,"[{'no': '3S 580', 'airline': 'BOX'}]",At gate 05:13,,"['LEJ', 'ICN']"
5741.0,30.0,2024-02-14,True,True,05:55,"[{'no': 'RH 359', 'airline': 'HKC'}]",At gate 08:06 (15/02/2024),,['MXP']
5742.0,31.0,2024-02-14,True,True,06:40,"[{'no': 'QR 8406', 'airline': 'QTR'}]",At gate 06:19,,"['DOH', 'SIN']"
5743.0,32.0,2024-02-14,True,True,07:05,"[{'no': 'CX 3020', 'airline': 'CPA'}]",At gate 06:29,,"['RUH', 'DWC']"
5744.0,33.0,2024-02-14,True,True,07:10,"[{'no': 'SV 984', 'airline': 'SVA'}]",At gate 07:21,,['JED']
5745.0,34.0,2024-02-14,True,True,07:20,"[{'no': 'OZ 952', 'airline': 'AAR'}]",At gate 10:21,,"['ICN', 'HAN']"
5746.0,35.0,2024-02-14,True,True,07:25,"[{'no': '5Y 8105', 'airline': 'GTI'}]",At gate 07:42,,"['ORD', 'ICN']"
5747.0,36.0,2024-02-14,True,True,07:30,"[{'no': 'CX 051', 'airline': 'CPA'}]",At gate 06:29,,['PVG']
5748.0,37.0,2024-02-14,True,True,07:40,"[{'no': 'RH 357', 'airline': 'HKC'}]",At gate 20:36,,['DWC']
5749.0,38.0,2024-02-14,True,True,07:55,"[{'no': '7L 147', 'airline': 'AZG'}]",At gate 18:17 (13/02/2024),,['GYD']
5750.0,39.0,2024-02-14,True,True,07:55,"[{'no': '7L 8114', 'airline': 'AZG'}]",Cancelled,,"['GYD', 'DMM']"
5751.0,40.0,2024-02-14,True,True,08:20,"[{'no': 'CX 2046', 'airline': 'CPA'}]",At gate 08:55,,['DEL']
5752.0,41.0,2024-02-14,True,True,09:10,"[{'no': '3S 538', 'airline': 'BOX'}]",At gate 08:37,,"['LEJ', 'SIN']"
5753.0,42.0,2024-02-14,True,True,09:10,"[{'no': 'CX 2032', 'airline': 'CPA'}]",At gate 09:33,,['MAA']
5754.0,43.0,2024-02-14,True,True,09:30,"[{'no': 'AK 8008', 'airline': 'AXM'}]",Cancelled,,['BKI']
5755.0,44.0,2024-02-14,True,True,09:30,"[{'no': 'D4 702', 'airline': 'GEL'}]",Cancelled,,['KGF']
5756.0,45.0,2024-02-14,True,True,10:00,"[{'no': 'EK 9886', 'airline': 'UAE'}]",At gate 09:14,,['DWC']
5757.0,46.0,2024-02-14,True,True,10:15,"[{'no': 'CI 6843', 'airline': 'CAL'}]",At gate 10:15,,['TPE']
5758.0,47.0,2024-02-14,True,True,10:55,"[{'no': 'OZ 969', 'airline': 'AAR'}]",At gate 15:06,,['ICN']
5759.0,48.0,2024-02-14,True,True,11:25,"[{'no': '3V 846', 'airline': 'TAY'}]",At gate 11:40,,['LGG']
5760.0,49.0,2024-02-14,True,True,12:50,"[{'no': '3S 512', 'airline': 'BOX'}]",Cancelled,,"['LEJ', 'DXB']"
5761.0,50.0,2024-02-14,True,True,13:15,"[{'no': 'ET 3618', 'airline': 'ETH'}]",At gate 21:12,,['ICN']
5762.0,51.0,2024-02-14,True,True,14:05,"[{'no': 'K4 260', 'airline': 'CKS'}]",At gate 14:12,,"['CVG', 'NRT']"
5763.0,52.0,2024-02-14,True,True,14:45,"[{'no': '5X 167', 'airline': 'UPS'}]",At gate 14:37,,"['SDF', 'SIN', 'HAN']"
5764.0,53.0,2024-02-14,True,True,15:00,"[{'no': '3S 590', 'airline': 'BOX'}]",At gate 14:48,,"['LEJ', 'NRT']"
5765.0,54.0,2024-02-14,True,True,16:15,"[{'no': '5X 064', 'airline': 'UPS'}]",At gate 17:01,,"['SDF', 'ANC', 'ICN']"
5766.0,55.0,2024-02-14,True,True,16:30,"[{'no': '7L 246', 'airline': 'AZG'}]",Cancelled,,"['GYD', 'KGF']"
5767.0,56.0,2024-02-14,True,True,16:30,"[{'no': '7L 647', 'airline': 'AZG'}]",At gate 13:20,,['GYD']
5768.0,57.0,2024-02-14,True,True,16:40,"[{'no': 'FX 5391', 'airline': 'FDX'}]",At gate 17:08,,['ICN']
5769.0,58.0,2024-02-14,True,True,17:50,"[{'no': '5Y 8693', 'airline': 'GTI'}]",At gate 18:18,,['LAX']
5770.0,59.0,2024-02-14,True,True,18:15,"[{'no': 'CI 5827', 'airline': 'CAL'}]",At gate 18:22,,['TPE']
5771.0,60.0,2024-02-14,True,True,19:00,"[{'no': '7L 571', 'airline': 'AZG'}]",At gate 16:26 (17/02/2024),,"['GYD', 'ALA']"
5772.0,61.0,2024-02-14,True,True,19:00,"[{'no': '7L 922', 'airline': 'AZG'}]",Cancelled,,['GYD']
5773.0,62.0,2024-02-14,True,True,19:20,"[{'no': 'SV 962', 'airline': 'SVA'}]",At gate 18:44,,['RUH']
5774.0,63.0,2024-02-14,True,True,19:30,"[{'no': 'EK 9446', 'airline': 'UAE'}]",Cancelled,,['DWC']
5775.0,64.0,2024-02-14,True,True,20:35,"[{'no': 'LH 8472', 'airline': 'GEC'}]",At gate 20:22,,"['FRA', 'MAA']"
5776.0,65.0,2024-02-14,True,True,21:00,"[{'no': 'K4 250', 'airline': 'CKS'}]",At gate 22:52,,"['CVG', 'ANC']"
5777.0,66.0,2024-02-14,True,True,21:15,"[{'no': 'RH 9490', 'airline': 'HKC'}]",At gate 04:29 (15/02/2024),,"['IST', 'ALA']"
5778.0,67.0,2024-02-14,True,True,21:30,"[{'no': '3G 800', 'airline': 'WCM'}]",At gate 21:03,,['BKI']
5779.0,68.0,2024-02-14,True,True,22:05,"[{'no': 'GM 350', 'airline': 'TMG'}]",Cancelled,,['BPN']
5780.0,69.0,2024-02-14,True,True,23:00,"[{'no': 'BR 6819', 'airline': 'EVA'}]",Cancelled,,['TPE']
5781.0,70.0,2024-02-14,True,True,23:00,"[{'no': 'RH 9072', 'airline': 'HKC'}]",At gate 21:32,,['DAC']
5782.0,71.0,2024-02-14,True,True,23:20,"[{'no': 'ES 723', 'airline': 'DHX'}]",Cancelled,,['BAH']
5783.0,72.0,2024-02-14,True,True,23:55,"[{'no': 'PO 098', 'airline': 'PAC'}]",At gate 00:35 (15/02/2024),,['LEJ']
5784.0,0.0,2024-02-15,True,True,00:20,"[{'no': 'LD 681', 'airline': 'AHK'}]",At gate 00:12,,['TPE']
5785.0,1.0,2024-02-15,True,True,00:25,"[{'no': 'LD 392', 'airline': 'AHK'}]",At gate 00:07,,['PEN']
5786.0,2.0,2024-02-15,True,True,00:45,"[{'no': 'LD 129', 'airline': 'AHK'}]",At gate 00:50,,['ICN']
5787.0,3.0,2024-02-15,True,True,00:45,"[{'no': 'LD 456', 'airline': 'AHK'}]",At gate 01:26,,"['CEB', 'MNL']"
5788.0,4.0,2024-02-15,True,True,00:50,"[{'no': '5Y 8517', 'airline': 'GTI'}]",At gate 00:38,,['KWI']
5789.0,5.0,2024-02-15,True,True,01:00,"[{'no': 'LD 205', 'airline': 'AHK'}]",At gate 00:55,,['KIX']
5790.0,6.0,2024-02-15,True,True,01:00,"[{'no': 'CI 5835', 'airline': 'CAL'}]",At gate 01:07,,['TPE']
5791.0,7.0,2024-02-15,True,True,01:10,"[{'no': 'CX 3069', 'airline': 'CPA'}]",At gate 02:13,,"['NLU', 'GDL', 'ANC']"
5792.0,8.0,2024-02-15,True,True,01:15,"[{'no': 'LD 217', 'airline': 'AHK'}]",At gate 01:15,,['NGO']
5793.0,9.0,2024-02-15,True,True,01:20,"[{'no': '8K 525', 'airline': 'KMI'}]",At gate 01:20,,['HAN']
5794.0,10.0,2024-02-15,True,True,01:20,"[{'no': 'KE 313', 'airline': 'KAL'}]",At gate 01:34,,['ICN']
5795.0,11.0,2024-02-15,True,True,01:25,"[{'no': 'LD 326', 'airline': 'AHK'}]",At gate 01:21,,['SIN']
5796.0,12.0,2024-02-15,True,True,01:25,"[{'no': 'LD 842', 'airline': 'AHK'}]",At gate 01:21,,['BKK']
5797.0,13.0,2024-02-15,True,True,01:25,"[{'no': 'BR 6535', 'airline': 'EVA'}]",At gate 01:17,,['TPE']
5798.0,14.0,2024-02-15,True,True,01:30,"[{'no': 'LD 209', 'airline': 'AHK'}]",At gate 01:23,,['NRT']
5799.0,15.0,2024-02-15,True,True,01:30,"[{'no': 'TH 3507', 'airline': 'RMY'}]",At gate 01:26,,['SZB']
5800.0,16.0,2024-02-15,True,True,02:00,"[{'no': '3S 520', 'airline': 'BOX'}]",At gate 01:04,,"['LEJ', 'BAH']"
5801.0,17.0,2024-02-15,True,True,02:30,"[{'no': 'ET 3718', 'airline': 'ETH'}]",At gate 03:37,,['LGG']
5802.0,18.0,2024-02-15,True,True,02:40,"[{'no': '5X 004', 'airline': 'UPS'}]",At gate 02:48,,"['PHL', 'CGN', 'STN']"
5803.0,19.0,2024-02-15,True,True,02:55,"[{'no': 'EY 9857', 'airline': 'ETD'}]",At gate 02:40,,['AUH']
5804.0,20.0,2024-02-15,True,True,02:55,"[{'no': 'ES 727', 'airline': 'DHX'}]",At gate 02:25,,['BAH']
5805.0,21.0,2024-02-15,True,True,03:35,"[{'no': 'D0 514', 'airline': 'DHK'}]",At gate 03:05,,"['EMA', 'DXB']"
5806.0,22.0,2024-02-15,True,True,03:40,"[{'no': '3S 632', 'airline': 'BOX'}]",At gate 03:28,,"['FRA', 'BOM']"
5807.0,23.0,2024-02-15,True,True,04:15,"[{'no': 'SV 982', 'airline': 'SVA'}]",At gate 04:22,,['RUH']
5808.0,24.0,2024-02-15,True,True,04:30,"[{'no': 'FX 021', 'airline': 'FDX'}]",At gate 04:37,,['KIX']
5809.0,25.0,2024-02-15,True,True,04:30,"[{'no': '7L 8114', 'airline': 'AZG'}]",At gate 09:48,,"['GYD', 'DMM']"
5810.0,26.0,2024-02-15,True,True,04:55,"[{'no': 'K4 612', 'airline': 'CKS'}]",At gate 04:49,,['ICN']
5811.0,27.0,2024-02-15,True,True,04:55,"[{'no': 'CK 263', 'airline': 'CKK'}]",Cancelled,,['PVG']
5812.0,28.0,2024-02-15,True,True,05:05,"[{'no': 'CX 040', 'airline': 'CPA'}]",At gate 05:58,,['BOM']
5813.0,29.0,2024-02-15,True,True,05:35,"[{'no': '3S 580', 'airline': 'BOX'}]",At gate 05:33,,"['LEJ', 'ICN']"
5814.0,30.0,2024-02-15,True,True,07:00,"[{'no': 'RH 352', 'airline': 'HKC'}]",At gate 06:13,,['MNL']
5815.0,31.0,2024-02-15,True,True,07:00,"[{'no': 'EK 9786', 'airline': 'UAE'}]",At gate 06:23,,['DWC']
5816.0,32.0,2024-02-15,True,True,07:15,"[{'no': 'CV 9593', 'airline': 'CLX'}]",At gate 07:03,,['LUX']
5817.0,33.0,2024-02-15,True,True,07:20,"[{'no': 'OZ 954', 'airline': 'AAR'}]",At gate 07:49,,"['ICN', 'HAN']"
5818.0,34.0,2024-02-15,True,True,08:20,"[{'no': 'QR 8058', 'airline': 'QTR'}]",At gate 08:23,,"['DOH', 'ALA']"
5819.0,35.0,2024-02-15,True,True,08:25,"[{'no': 'CX 3116', 'airline': 'CPA'}]",Cancelled,,['MAA']
5820.0,36.0,2024-02-15,True,True,08:35,"[{'no': 'RH 830', 'airline': 'HKC'}]",At gate 14:22,,['PVG']
5821.0,37.0,2024-02-15,True,True,08:45,"[{'no': 'EK 9820', 'airline': 'UAE'}]",At gate 08:26,,"['DWC', 'AKL']"
5822.0,38.0,2024-02-15,True,True,09:05,"[{'no': '3S 538', 'airline': 'BOX'}]",At gate 08:37,,"['LEJ', 'SIN']"
5823.0,39.0,2024-02-15,True,True,09:25,"[{'no': '5Y 9781', 'airline': 'GTI'}]",At gate 09:46,,['ICN']
5824.0,40.0,2024-02-15,True,True,09:30,"[{'no': 'AK 8008', 'airline': 'AXM'}]",At gate 11:05,,['BKI']
5825.0,41.0,2024-02-15,True,True,09:35,"[{'no': 'CX 3195', 'airline': 'CPA'}]",At gate 09:53,,"['JFK', 'YYZ', 'ANC']"
5826.0,42.0,2024-02-15,True,True,11:10,"[{'no': 'CX 051', 'airline': 'CPA'}]",At gate 11:08,,"['PVG', 'CGO']"
5827.0,43.0,2024-02-15,True,True,11:15,"[{'no': '5Y 8672', 'airline': 'GTI'}]",At gate 18:45,,"['LGG', 'ICN']"
5828.0,44.0,2024-02-15,True,True,11:40,"[{'no': 'N8 524', 'airline': 'NCR'}]",At gate 11:08,,['TLV']
5829.0,45.0,2024-02-15,True,True,12:20,"[{'no': 'RH 963', 'airline': 'HKC'}]",At gate 12:03,,['KIX']
5830.0,46.0,2024-02-15,True,True,13:05,"[{'no': 'RH 332', 'airline': 'HKC'}]",At gate 17:45,,['BKK']
5831.0,47.0,2024-02-15,True,True,13:05,"[{'no': 'ET 3728', 'airline': 'ETH'}]",Cancelled,,['LGG']
5832.0,48.0,2024-02-15,True,True,13:15,"[{'no': 'ET 3673', 'airline': 'ETH'}]",At gate 16:02,,['ICN']
5833.0,49.0,2024-02-15,True,True,14:05,"[{'no': 'K4 292', 'airline': 'CKS'}]",At gate 13:55,,"['CVG', 'NRT']"
5834.0,50.0,2024-02-15,True,True,14:10,"[{'no': 'N8 576', 'airline': 'NCR'}]",At gate 14:22,,['LAX']
5835.0,51.0,2024-02-15,True,True,14:15,"[{'no': 'FX 014', 'airline': 'FDX'}]",At gate 14:16,,['KIX']
5836.0,52.0,2024-02-15,True,True,14:30,"[{'no': 'QR 8840', 'airline': 'QTR'}]",At gate 14:10,,['DOH']
5837.0,53.0,2024-02-15,True,True,14:35,"[{'no': '5X 062', 'airline': 'UPS'}]",At gate 14:24,,"['SDF', 'ANC']"
5838.0,54.0,2024-02-15,True,True,14:45,"[{'no': '5X 167', 'airline': 'UPS'}]",At gate 14:36,,"['SDF', 'SIN', 'HAN']"
5839.0,55.0,2024-02-15,True,True,14:50,"[{'no': '5Y 8013', 'airline': 'GTI'}]",At gate 07:08,,['ANC']
5840.0,56.0,2024-02-15,True,True,15:10,"[{'no': 'KE 8313', 'airline': 'KAL'}]",At gate 15:25,,['ICN']
5841.0,57.0,2024-02-15,True,True,15:15,"[{'no': '5Y 654', 'airline': 'GTI'}]",At gate 19:47,,['ICN']
5842.0,58.0,2024-02-15,True,True,15:30,"[{'no': '3S 590', 'airline': 'BOX'}]",At gate 15:10,,"['LEJ', 'NRT']"
5843.0,59.0,2024-02-15,True,True,15:40,"[{'no': '5C 851', 'airline': 'ICL'}]",At gate 15:38,,['TLV']
5844.0,60.0,2024-02-15,True,True,15:50,"[{'no': 'D0 002', 'airline': 'DHK'}]",At gate 15:51,,"['EMA', 'NGO']"
5845.0,61.0,2024-02-15,True,True,16:40,"[{'no': 'FX 5391', 'airline': 'FDX'}]",At gate 17:01,,['ICN']
5846.0,62.0,2024-02-15,True,True,16:45,"[{'no': '5X 1934', 'airline': 'UPS'}]",At gate 16:47,,"['ORD', 'ANC']"
5847.0,63.0,2024-02-15,True,True,16:50,"[{'no': 'SV 3024', 'airline': 'SVA'}]",At gate 17:15 (16/02/2024),,['JED']
5848.0,64.0,2024-02-15,True,True,18:30,"[{'no': 'CI 5821', 'airline': 'CAL'}]",At gate 19:17,,['TPE']
5849.0,65.0,2024-02-15,True,True,18:30,"[{'no': '7L 922', 'airline': 'AZG'}]",At gate 22:54,,['SIN']
5850.0,66.0,2024-02-15,True,True,18:45,"[{'no': '3G 800', 'airline': 'WCM'}]",At gate 21:01,,['BKI']
5851.0,67.0,2024-02-15,True,True,18:50,"[{'no': 'FX 169', 'airline': 'FDX'}]",At gate 18:55,,"['MEM', 'NRT']"
5852.0,68.0,2024-02-15,True,True,20:00,"[{'no': 'CX 3429', 'airline': 'CPA'}]",At gate 19:45,,"['ORD', 'ANC']"
5853.0,69.0,2024-02-15,True,True,21:00,"[{'no': '7L 147', 'airline': 'AZG'}]",At gate 12:30 (16/02/2024),,"['GYD', 'GUW']"
5854.0,70.0,2024-02-15,True,True,21:15,"[{'no': 'CX 2091', 'airline': 'CPA'}]",At gate 21:06,,"['DFW', 'ANC']"
5855.0,71.0,2024-02-15,True,True,21:30,"[{'no': '7L 691', 'airline': 'AZG'}]",At gate 07:06 (16/02/2024),,"['GYD', 'KGF']"
5856.0,72.0,2024-02-15,True,True,22:05,"[{'no': 'GM 350', 'airline': 'TMG'}]",Cancelled,,['BPN']
5857.0,73.0,2024-02-15,True,True,22:45,"[{'no': 'CX 3144', 'airline': 'CPA'}]",At gate 22:24,,['DEL']
5858.0,74.0,2024-02-15,True,True,23:00,"[{'no': '7L 624', 'airline': 'AZG'}]",At gate 22:02,,"['GYD', 'BOM']"
5859.0,75.0,2024-02-15,True,True,23:45,"[{'no': 'EK 9836', 'airline': 'UAE'}]",Cancelled,,['DWC']
5860.0,76.0,2024-02-15,True,True,23:55,"[{'no': 'PO 098', 'airline': 'PAC'}]",At gate 00:37 (16/02/2024),,['LEJ']
5861.0,0.0,2024-02-16,True,True,00:20,"[{'no': 'LD 681', 'airline': 'AHK'}]",At gate 00:25,,['TPE']
5862.0,1.0,2024-02-16,True,True,00:25,"[{'no': 'LD 392', 'airline': 'AHK'}]",At gate 00:16,,['PEN']
5863.0,2.0,2024-02-16,True,True,00:45,"[{'no': 'LD 129', 'airline': 'AHK'}]",At gate 00:44,,['ICN']
5864.0,3.0,2024-02-16,True,True,00:45,"[{'no': 'LD 456', 'airline': 'AHK'}]",At gate 01:41,,"['CEB', 'MNL']"
5865.0,4.0,2024-02-16,True,True,00:55,"[{'no': 'CX 097', 'airline': 'CPA'}]",At gate 00:39,,"['NLU', 'GDL', 'ANC']"
5866.0,5.0,2024-02-16,True,True,01:00,"[{'no': 'LD 205', 'airline': 'AHK'}]",At gate 01:04,,['KIX']
5867.0,6.0,2024-02-16,True,True,01:00,"[{'no': 'CI 5835', 'airline': 'CAL'}]",At gate 00:51,,['TPE']
5868.0,7.0,2024-02-16,True,True,01:10,"[{'no': 'NH 8511', 'airline': 'ANA'}]",At gate 00:57,,['NRT']
5869.0,8.0,2024-02-16,True,True,01:15,"[{'no': 'LD 217', 'airline': 'AHK'}]",At gate 01:02,,['NGO']
5870.0,9.0,2024-02-16,True,True,01:20,"[{'no': 'LD 562', 'airline': 'AHK'}]",At gate 01:01,,['SGN']
5871.0,10.0,2024-02-16,True,True,01:20,"[{'no': '8K 525', 'airline': 'KMI'}]",At gate 01:26,,['HAN']
5872.0,11.0,2024-02-16,True,True,01:20,"[{'no': 'KE 313', 'airline': 'KAL'}]",At gate 01:03,,['ICN']
5873.0,12.0,2024-02-16,True,True,01:25,"[{'no': 'LD 326', 'airline': 'AHK'}]",At gate 01:31,,['SIN']
5874.0,13.0,2024-02-16,True,True,01:25,"[{'no': 'LD 783', 'airline': 'AHK'}]",At gate 01:18,,['PVG']
5875.0,14.0,2024-02-16,True,True,01:25,"[{'no': 'LD 842', 'airline': 'AHK'}]",At gate 01:19,,['BKK']
5876.0,15.0,2024-02-16,True,True,01:25,"[{'no': 'BR 6537', 'airline': 'EVA'}]",Cancelled,,['TPE']
5877.0,16.0,2024-02-16,True,True,01:30,"[{'no': 'LD 209', 'airline': 'AHK'}]",At gate 01:35,,['NRT']
5878.0,17.0,2024-02-16,True,True,01:30,"[{'no': 'TH 3507', 'airline': 'RMY'}]",At gate 01:11,,['SZB']
5879.0,18.0,2024-02-16,True,True,02:00,"[{'no': 'RH 318', 'airline': 'HKC'}]",At gate 01:18,,['HAN']
5880.0,19.0,2024-02-16,True,True,02:40,"[{'no': '5X 004', 'airline': 'UPS'}]",At gate 03:49,,"['PHL', 'CGN', 'STN']"
5881.0,20.0,2024-02-16,True,True,02:55,"[{'no': 'ES 725', 'airline': 'DHX'}]",At gate 02:26,,['BAH']
5882.0,21.0,2024-02-16,True,True,02:55,"[{'no': 'QY 548', 'airline': 'BCS'}]",At gate 02:33,,"['LEJ', 'DEL']"
5883.0,22.0,2024-02-16,True,True,03:30,"[{'no': 'BR 6089', 'airline': 'EVA'}]",Cancelled,,['TPE']
5884.0,23.0,2024-02-16,True,True,03:35,"[{'no': 'OZ 969', 'airline': 'AAR'}]",At gate 12:09,,['ICN']
5885.0,24.0,2024-02-16,True,True,03:35,"[{'no': 'D0 516', 'airline': 'DHK'}]",At gate 04:04,,"['EMA', 'DXB']"
5886.0,25.0,2024-02-16,True,True,03:45,"[{'no': 'N8 511', 'airline': 'NCR'}]",At gate 11:02,,['ANC']
5887.0,26.0,2024-02-16,True,True,03:55,"[{'no': 'ES 743', 'airline': 'DHX'}]",At gate 03:38,,"['BAH', 'BKK']"
5888.0,27.0,2024-02-16,True,True,04:30,"[{'no': 'FX 5217', 'airline': 'FDX'}]",At gate 04:32,,['KIX']
5889.0,28.0,2024-02-16,True,True,04:30,"[{'no': '7L 624', 'airline': 'AZG'}]",Cancelled,,"['GYD', 'BOM']"
5890.0,29.0,2024-02-16,True,True,05:10,"[{'no': 'TK 6090', 'airline': 'THY'}]",At gate 04:48,,"['IST', 'NVI']"
5891.0,30.0,2024-02-16,True,True,05:30,"[{'no': 'SV 976', 'airline': 'SVA'}]",At gate 04:41,,['RUH']
5892.0,31.0,2024-02-16,True,True,05:35,"[{'no': '3S 580', 'airline': 'BOX'}]",At gate 05:27,,"['LEJ', 'ICN']"
5893.0,32.0,2024-02-16,True,True,05:35,"[{'no': 'CX 2032', 'airline': 'CPA'}]",At gate 06:14,,['MAA']
5894.0,33.0,2024-02-16,True,True,05:55,"[{'no': 'RH 359', 'airline': 'HKC'}]",At gate 18:27,,['MXP']
5895.0,34.0,2024-02-16,True,True,06:20,"[{'no': 'N8 517', 'airline': 'NCR'}]",At gate 03:23,,['LAX']
5896.0,35.0,2024-02-16,True,True,06:25,"[{'no': 'CX 093', 'airline': 'CPA'}]",At gate 06:14,,"['MIA', 'ANC']"
5897.0,36.0,2024-02-16,True,True,06:30,"[{'no': 'ET 3708', 'airline': 'ETH'}]",At gate 17:05 (15/02/2024),,['LGG']
5898.0,37.0,2024-02-16,True,True,06:40,"[{'no': '5Y 9157', 'airline': 'GTI'}]",At gate 06:53,,"['CVG', 'ANC']"
5899.0,38.0,2024-02-16,True,True,06:45,"[{'no': 'CX 2038', 'airline': 'CPA'}]",At gate 07:47,,"['CDG', 'AMS']"
5900.0,39.0,2024-02-16,True,True,07:00,"[{'no': 'RH 352', 'airline': 'HKC'}]",At gate 05:48,,['MNL']
5901.0,40.0,2024-02-16,True,True,07:00,"[{'no': 'TE 701', 'airline': 'IGA'}]",At gate 04:34,,['ALA']
5902.0,41.0,2024-02-16,True,True,07:00,"[{'no': 'QR 8408', 'airline': 'QTR'}]",At gate 07:14,,"['DOH', 'SIN']"
5903.0,42.0,2024-02-16,True,True,07:15,"[{'no': 'CX 095', 'airline': 'CPA'}]",At gate 07:12,,"['JFK', 'ANC']"
5904.0,43.0,2024-02-16,True,True,07:20,"[{'no': 'EK 9278', 'airline': 'UAE'}]",At gate 07:23,,['DXB']
5905.0,44.0,2024-02-16,True,True,07:25,"[{'no': '3S 516', 'airline': 'BOX'}]",At gate 07:18,,['LEJ']
5906.0,45.0,2024-02-16,True,True,08:50,"[{'no': 'CX 3251', 'airline': 'CPA'}]",At gate 08:31,,['PVG']
5907.0,46.0,2024-02-16,True,True,08:55,"[{'no': 'N8 509', 'airline': 'NCR'}]",At gate 14:44,,['JED']
5908.0,47.0,2024-02-16,True,True,09:30,"[{'no': 'AK 8008', 'airline': 'AXM'}]",At gate 09:43,,['BKI']
5909.0,48.0,2024-02-16,True,True,11:10,"[{'no': 'EK 9244', 'airline': 'UAE'}]",At gate 11:32,,['DWC']
5910.0,49.0,2024-02-16,True,True,11:45,"[{'no': '2C 610', 'airline': 'CMA'}]",At gate 11:25,,['CDG']
5911.0,50.0,2024-02-16,True,True,12:00,"[{'no': 'FX 9790', 'airline': 'FDX'}]",At gate 11:58,,['ANC']
5912.0,51.0,2024-02-16,True,True,12:20,"[{'no': 'RH 963', 'airline': 'HKC'}]",At gate 12:34,,['KIX']
5913.0,52.0,2024-02-16,True,True,13:05,"[{'no': 'RH 332', 'airline': 'HKC'}]",Cancelled,,['BKK']
5914.0,53.0,2024-02-16,True,True,13:40,"[{'no': 'CX 3291', 'airline': 'CPA'}]",At gate 20:54,,"['ORD', 'ANC']"
5915.0,54.0,2024-02-16,True,True,14:00,"[{'no': 'ET 3218', 'airline': 'ETH'}]",Cancelled,,['ADD']
5916.0,55.0,2024-02-16,True,True,14:05,"[{'no': 'KE 9313', 'airline': 'KAL'}]",At gate 14:20,,['ICN']
5917.0,56.0,2024-02-16,True,True,14:15,"[{'no': '5Y 8025', 'airline': 'GTI'}]",At gate 14:25,,['BAH']
