Unnamed: 0.1,Unnamed: 0,date,arrival,cargo,time,flight,status,statusCode,destination
8000.0,102.0,2024-03-03,False,True,21:00,"[{'no': 'CI 5838', 'airline': 'CAL'}]",Delayed,,TPE
8001.0,103.0,2024-03-03,False,True,21:35,"[{'no': '3S 631', 'airline': 'BOX'}]",Dep 21:34,,DWC
8002.0,104.0,2024-03-03,False,True,22:00,"[{'no': 'BR 6090', 'airline': 'EVA'}]",Delayed,,TPE
8003.0,105.0,2024-03-03,False,True,22:10,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 00:55 (04/03/2024),,TPE
8004.0,106.0,2024-03-03,False,True,22:15,"[{'no': 'CX 3290', 'airline': 'CPA'}]",Dep 22:06,,DFW
8005.0,107.0,2024-03-03,False,True,22:30,"[{'no': 'QR 8439', 'airline': 'QTR'}]",Dep 22:38,,DOH
8006.0,108.0,2024-03-03,False,True,23:05,"[{'no': '3G 801', 'airline': 'WCM'}]",Dep 23:04,,KUL
8007.0,109.0,2024-03-03,False,True,23:15,"[{'no': 'RH 568', 'airline': 'HKC'}]",Cancelled,,TPE
8008.0,110.0,2024-03-03,False,True,23:50,"[{'no': 'CX 037', 'airline': 'CPA'}]",Dep 23:56,,DEL
8009.0,111.0,2024-03-03,False,True,23:50,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:05 (04/03/2024),,SYD
8010.0,0.0,2024-03-04,False,True,01:10,"[{'no': 'CV 7957', 'airline': 'CLX'}]",Dep 06:43,,ASB
8011.0,1.0,2024-03-04,False,True,01:10,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Cancelled,,DWC
8012.0,2.0,2024-03-04,False,True,01:35,"[{'no': '7L 621', 'airline': 'AZG'}]",Dep 13:37,,DWC
8013.0,3.0,2024-03-04,False,True,01:35,"[{'no': '7L 692', 'airline': 'AZG'}]",Cancelled,,GYD
8014.0,4.0,2024-03-04,False,True,02:10,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 04:27,,AUH
8015.0,5.0,2024-03-04,False,True,02:20,"[{'no': '5X 169', 'airline': 'UPS'}]",Dep 03:37,,SIN
8016.0,6.0,2024-03-04,False,True,02:40,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 02:30,,ANC
8017.0,7.0,2024-03-04,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:43,,NRT
8018.0,8.0,2024-03-04,False,True,03:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 03:10,,ANC
8019.0,9.0,2024-03-04,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:16,,ICN
8020.0,10.0,2024-03-04,False,True,03:25,"[{'no': 'BR 6530', 'airline': 'EVA'}]",Dep 04:25,,TPE
8021.0,11.0,2024-03-04,False,True,03:45,"[{'no': 'SV 983', 'airline': 'SVA'}]",Dep 03:25,,RUH
8022.0,12.0,2024-03-04,False,True,04:30,"[{'no': 'MB 1939', 'airline': 'MNB'}]",Dep 11:21,,CRZ
8023.0,13.0,2024-03-04,False,True,04:30,"[{'no': '2Y 6011', 'airline': 'MYU'}]",Cancelled,,CGK
8024.0,14.0,2024-03-04,False,True,05:00,"[{'no': 'AK 8563', 'airline': 'AXM'}]",Dep 05:01,,KUL
8025.0,15.0,2024-03-04,False,True,05:00,"[{'no': '7L 923', 'airline': 'AZG'}]",Dep 21:56,,GYD
8026.0,16.0,2024-03-04,False,True,05:10,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Dep 13:34,,DWC
8027.0,17.0,2024-03-04,False,True,06:00,"[{'no': '7L 625', 'airline': 'AZG'}]",Dep 11:54,,GYD
8028.0,18.0,2024-03-04,False,True,06:50,"[{'no': 'QR 8415', 'airline': 'QTR'}]",Cancelled,,DOH
8029.0,19.0,2024-03-04,False,True,06:55,"[{'no': 'CX 3117', 'airline': 'CPA'}]",Dep 07:00,,DEL
8030.0,20.0,2024-03-04,False,True,07:00,"[{'no': 'N8 510', 'airline': 'NCR'}]",Dep 13:56,,DWC
8031.0,21.0,2024-03-04,False,True,07:00,"[{'no': 'CC 4300', 'airline': 'ABD'}]",Dep 12:52 (09/03/2024),,DWC
8032.0,22.0,2024-03-04,False,True,07:05,"[{'no': '5Y 8902', 'airline': 'GTI'}]",Dep 09:10,,ANC
8033.0,23.0,2024-03-04,False,True,07:05,"[{'no': 'CI 5828', 'airline': 'CAL'}]",Dep 06:55,,TPE
8034.0,24.0,2024-03-04,False,True,07:05,"[{'no': 'SV 3965', 'airline': 'SVA'}]",Dep 07:40,,JED
8035.0,25.0,2024-03-04,False,True,07:10,"[{'no': '5Y 8765', 'airline': 'GTI'}]",Dep 10:17,,ANC
8036.0,26.0,2024-03-04,False,True,07:50,"[{'no': 'EK 9789', 'airline': 'UAE'}]",Dep 07:09,,DWC
8037.0,27.0,2024-03-04,False,True,07:55,"[{'no': 'CX 098', 'airline': 'CPA'}]",Dep 07:53,,JFK
8038.0,28.0,2024-03-04,False,True,08:10,"[{'no': 'PO 786', 'airline': 'PAC'}]",Dep 08:15,,ANC
8039.0,29.0,2024-03-04,False,True,08:25,"[{'no': '3S 546', 'airline': 'BOX'}]",Dep 08:09,,NRT
8040.0,30.0,2024-03-04,False,True,08:30,"[{'no': 'SQ 7974', 'airline': 'SIA'}]",Dep 08:35,,ANC
8041.0,31.0,2024-03-04,False,True,08:30,"[{'no': 'KD 611', 'airline': 'WGN'}]",Cancelled,,ANC
8042.0,32.0,2024-03-04,False,True,09:00,"[{'no': 'K4 617', 'airline': 'CKS'}]",Dep 09:04,,ANC
8043.0,33.0,2024-03-04,False,True,09:00,"[{'no': 'ET 3707', 'airline': 'ETH'}]",Dep 12:45,,BUD
8044.0,34.0,2024-03-04,False,True,09:10,"[{'no': 'CX 2084', 'airline': 'CPA'}]",Dep 09:11,,LAX
8045.0,35.0,2024-03-04,False,True,09:30,"[{'no': 'RH 9375', 'airline': 'HKC'}]",Dep 11:48,,MAA
8046.0,36.0,2024-03-04,False,True,09:40,"[{'no': 'RH 386', 'airline': 'HKC'}]",Dep 10:39,,DAC
8047.0,37.0,2024-03-04,False,True,10:00,"[{'no': 'F5 2207', 'airline': 'ATG'}]",Dep 10:00,,DMM
8048.0,38.0,2024-03-04,False,True,10:30,"[{'no': 'HC 311', 'airline': 'HGO'}]",Dep 13:10,,MCT
8049.0,39.0,2024-03-04,False,True,10:40,"[{'no': 'CX 2041', 'airline': 'CPA'}]",Dep 11:02,,MAA
8050.0,40.0,2024-03-04,False,True,10:55,"[{'no': 'EK 9827', 'airline': 'UAE'}]",Dep 10:29,,DXB
8051.0,41.0,2024-03-04,False,True,11:30,"[{'no': 'RH 6651', 'airline': 'HKC'}]",Dep 11:36,,DAC
8052.0,42.0,2024-03-04,False,True,11:45,"[{'no': 'CV 5161', 'airline': 'CLX'}]",Dep 13:40,,ANC
8053.0,43.0,2024-03-04,False,True,12:05,"[{'no': '5Y 8230', 'airline': 'GTI'}]",Dep 12:18,,ANC
8054.0,44.0,2024-03-04,False,True,12:25,"[{'no': 'QR 8407', 'airline': 'QTR'}]",Dep 12:20,,DOH
8055.0,45.0,2024-03-04,False,True,13:20,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Dep 14:04,,DWC
8056.0,46.0,2024-03-04,False,True,13:25,"[{'no': '5X 069', 'airline': 'UPS'}]",Cancelled,,ANC
8057.0,47.0,2024-03-04,False,True,13:45,"[{'no': 'SV 971', 'airline': 'SVA'}]",Dep 21:16,,RUH
8058.0,48.0,2024-03-04,False,True,14:00,"[{'no': 'N8 506', 'airline': 'NCR'}]",Dep 17:11,,DWC
8059.0,49.0,2024-03-04,False,True,14:00,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Cancelled,,DWC
8060.0,50.0,2024-03-04,False,True,14:15,"[{'no': 'KZ 5206', 'airline': 'NCA'}]",Dep 14:37,,NRT
8061.0,51.0,2024-03-04,False,True,14:15,"[{'no': '3S 521', 'airline': 'BOX'}]",Dep 14:12,,LEJ
8062.0,52.0,2024-03-04,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:57,,CDG
8063.0,53.0,2024-03-04,False,True,15:00,"[{'no': 'N8 575', 'airline': 'NCR'}]",Dep 15:12 (05/03/2024),,ANC
8064.0,54.0,2024-03-04,False,True,15:00,"[{'no': 'KE 9314', 'airline': 'KAL'}]",Dep 15:05,,ICN
8065.0,55.0,2024-03-04,False,True,15:00,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 15:29,,TLV
8066.0,56.0,2024-03-04,False,True,15:05,"[{'no': 'T8 4712', 'airline': 'TVR'}]",Dep 15:25,,RUH
8067.0,57.0,2024-03-04,False,True,15:10,"[{'no': 'TK 6391', 'airline': 'THY'}]",Delayed,,NQZ
8068.0,58.0,2024-03-04,False,True,16:00,"[{'no': 'K4 827', 'airline': 'CKS'}]",Dep 16:06,,ICN
8069.0,59.0,2024-03-04,False,True,16:05,"[{'no': 'CX 045', 'airline': 'CPA'}]",Dep 16:07,,BOM
8070.0,60.0,2024-03-04,False,True,16:25,"[{'no': '5Y 8012', 'airline': 'GTI'}]",Dep 16:23,,ANC
8071.0,61.0,2024-03-04,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:24,,TPE
8072.0,62.0,2024-03-04,False,True,16:45,"[{'no': 'KE 312', 'airline': 'KAL'}]",Dep 16:42,,ICN
8073.0,63.0,2024-03-04,False,True,17:00,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 17:04,,LEJ
8074.0,64.0,2024-03-04,False,True,17:10,"[{'no': '5X 001', 'airline': 'UPS'}]",Cancelled,,CGN
8075.0,65.0,2024-03-04,False,True,17:30,"[{'no': 'ET 3685', 'airline': 'ETH'}]",Dep 23:02,,ADD
8076.0,66.0,2024-03-04,False,True,17:30,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 23:41,,TPE
8077.0,67.0,2024-03-04,False,True,18:20,"[{'no': 'N8 597', 'airline': 'NCR'}]",Dep 18:10,,ICN
8078.0,68.0,2024-03-04,False,True,18:30,"[{'no': 'D0 001', 'airline': 'DHK'}]",Dep 18:22,,NGO
8079.0,69.0,2024-03-04,False,True,18:30,"[{'no': 'C8 4361', 'airline': 'ICV'}]",Cancelled,,ANC
8080.0,70.0,2024-03-04,False,True,18:35,"[{'no': 'SV 3023', 'airline': 'SVA'}]",Dep 07:37 (05/03/2024),,RUH
8081.0,71.0,2024-03-04,False,True,19:30,"[{'no': '7L 148', 'airline': 'AZG'}]",Dep 23:32,,GYD
8082.0,72.0,2024-03-04,False,True,20:15,"[{'no': 'EY 938', 'airline': 'ETD'}]",Dep 19:54,,AUH
8083.0,73.0,2024-03-04,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 20:24,,ANC
8084.0,74.0,2024-03-04,False,True,20:40,"[{'no': 'EK 9841', 'airline': 'UAE'}]",Dep 08:11,,DWC
8085.0,75.0,2024-03-04,False,True,20:45,"[{'no': '5X 1939', 'airline': 'UPS'}]",Dep 22:25,,ANC
8086.0,76.0,2024-03-04,False,True,20:55,"[{'no': 'CX 3250', 'airline': 'CPA'}]",Dep 21:08,,CGO
8087.0,77.0,2024-03-04,False,True,21:05,"[{'no': '5Y 8692', 'airline': 'GTI'}]",Dep 21:22,,ANC
8088.0,78.0,2024-03-04,False,True,21:10,"[{'no': 'EY 926', 'airline': 'ETD'}]",Cancelled,,AUH
8089.0,79.0,2024-03-04,False,True,21:15,"[{'no': 'GG 9520', 'airline': 'KYE'}]",Cancelled,,ANC
8090.0,80.0,2024-03-04,False,True,21:45,"[{'no': '3S 520', 'airline': 'BOX'}]",Dep 21:55,,CVG
8091.0,81.0,2024-03-04,False,True,22:00,"[{'no': 'CV 7331', 'airline': 'CLX'}]",Dep 02:50 (05/03/2024),,ASB
8092.0,82.0,2024-03-04,False,True,22:10,"[{'no': 'CX 3262', 'airline': 'CPA'}]",Dep 22:12,,CKG
8093.0,83.0,2024-03-04,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 22:07,,MEM
8094.0,84.0,2024-03-04,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:21,,KIX
8095.0,85.0,2024-03-04,False,True,23:05,"[{'no': 'GM 351', 'airline': 'TMG'}]",Cancelled,,SIN
8096.0,86.0,2024-03-04,False,True,23:05,"[{'no': '3G 801', 'airline': 'WCM'}]",Dep 23:09,,KUL
8097.0,87.0,2024-03-04,False,True,23:15,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 11:28 (05/03/2024),,TPE
8098.0,0.0,2024-03-05,False,True,00:00,"[{'no': '7L 572', 'airline': 'AZG'}]",Dep 02:20,,GYD
8099.0,1.0,2024-03-05,False,True,00:05,"[{'no': 'RH 358', 'airline': 'HKC'}]",Dep 15:03,,ALA
8100.0,2.0,2024-03-05,False,True,00:10,"[{'no': 'RH 351', 'airline': 'HKC'}]",Dep 00:05,,MNL
8101.0,3.0,2024-03-05,False,True,00:40,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:40,,SYD
8102.0,4.0,2024-03-05,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:20,,NRT
8103.0,5.0,2024-03-05,False,True,01:15,"[{'no': 'ET 3717', 'airline': 'ETH'}]",Dep 04:59,,LGG
8104.0,6.0,2024-03-05,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Cancelled,,PVG
8105.0,7.0,2024-03-05,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:32,,NRT
8106.0,8.0,2024-03-05,False,True,02:40,"[{'no': 'CX 3184', 'airline': 'CPA'}]",Dep 02:37,,ANC
8107.0,9.0,2024-03-05,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:54,,NRT
8108.0,10.0,2024-03-05,False,True,02:55,"[{'no': 'RH 962', 'airline': 'HKC'}]",Dep 03:04,,KIX
8109.0,11.0,2024-03-05,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 04:46,,TPE
8110.0,12.0,2024-03-05,False,True,03:00,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 10:58,,ANC
8111.0,13.0,2024-03-05,False,True,03:05,"[{'no': 'RH 364', 'airline': 'HKC'}]",Dep 04:58,,ALA
8112.0,14.0,2024-03-05,False,True,03:20,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:26,,SIN
8113.0,15.0,2024-03-05,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:26,,PEK
8114.0,16.0,2024-03-05,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:23,,ICN
8115.0,17.0,2024-03-05,False,True,03:25,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 03:47,,ICN
8116.0,18.0,2024-03-05,False,True,03:25,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 03:22,,CTU
8117.0,19.0,2024-03-05,False,True,03:30,"[{'no': 'LD 204', 'airline': 'AHK'}]",Dep 03:30,,KIX
8118.0,20.0,2024-03-05,False,True,03:30,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:36,,BKK
8119.0,21.0,2024-03-05,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 04:01,,MNL
8120.0,22.0,2024-03-05,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 04:05,,BKK
8121.0,23.0,2024-03-05,False,True,03:45,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 04:13,,NRT
8122.0,24.0,2024-03-05,False,True,03:45,"[{'no': 'LD 216', 'airline': 'AHK'}]",Dep 03:38,,NGO
8123.0,25.0,2024-03-05,False,True,03:45,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 03:57,,SGN
8124.0,26.0,2024-03-05,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 03:55,,SZB
8125.0,27.0,2024-03-05,False,True,03:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 03:54,,PVG
8126.0,28.0,2024-03-05,False,True,03:50,"[{'no': 'BR 6522', 'airline': 'EVA'}]",Dep 03:36,,TPE
8127.0,29.0,2024-03-05,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 06:15,,LAX
8128.0,30.0,2024-03-05,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 04:39,,PEN
8129.0,31.0,2024-03-05,False,True,04:10,"[{'no': 'QR 8059', 'airline': 'QTR'}]",Dep 04:05,,DOH
8130.0,32.0,2024-03-05,False,True,04:20,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:34,,TPE
8131.0,33.0,2024-03-05,False,True,04:20,"[{'no': '3S 539', 'airline': 'BOX'}]",Dep 04:16,,SIN
8132.0,34.0,2024-03-05,False,True,04:25,"[{'no': 'K4 206', 'airline': 'CKS'}]",Dep 05:44,,SYD
8133.0,35.0,2024-03-05,False,True,04:25,"[{'no': 'ES 738', 'airline': 'DHX'}]",Dep 04:44,,BLR
8134.0,36.0,2024-03-05,False,True,05:00,"[{'no': 'AK 8579', 'airline': 'AXM'}]",Dep 04:42,,KUL
8135.0,37.0,2024-03-05,False,True,05:35,"[{'no': 'D0 513', 'airline': 'DHK'}]",Dep 05:48,,DXB
8136.0,38.0,2024-03-05,False,True,05:35,"[{'no': 'ES 724', 'airline': 'DHX'}]",Delayed,,BAH
8137.0,39.0,2024-03-05,False,True,06:00,"[{'no': 'QY 547', 'airline': 'BCS'}]",Dep 06:04,,ALA
8138.0,40.0,2024-03-05,False,True,06:15,"[{'no': '3S 592', 'airline': 'BOX'}]",Dep 06:33,,NRT
8139.0,41.0,2024-03-05,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 22:01,,BKK
8140.0,42.0,2024-03-05,False,True,06:25,"[{'no': 'BR 6538', 'airline': 'EVA'}]",Cancelled,,TPE
8141.0,43.0,2024-03-05,False,True,06:45,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 07:05,,DEL
8142.0,44.0,2024-03-05,False,True,06:50,"[{'no': 'CX 3258', 'airline': 'CPA'}]",Dep 07:04,,PVG
8143.0,45.0,2024-03-05,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Dep 06:57,,ALA
8144.0,46.0,2024-03-05,False,True,07:00,"[{'no': 'NJ 3303', 'airline': 'RCR'}]",Dep 08:44,,SHJ
8145.0,47.0,2024-03-05,False,True,07:00,"[{'no': 'K4 251', 'airline': 'CKS'}]",Dep 07:20,,ANC
8146.0,48.0,2024-03-05,False,True,07:00,"[{'no': 'K4 613', 'airline': 'CKS'}]",Dep 07:16,,ANC
8147.0,49.0,2024-03-05,False,True,07:05,"[{'no': 'FX 5217', 'airline': 'FDX'}]",Dep 06:47,,LGG
8148.0,50.0,2024-03-05,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Cancelled,,PVG
8149.0,51.0,2024-03-05,False,True,07:55,"[{'no': 'O3 6926', 'airline': 'CSS'}]",Dep 07:29,,NGB
8150.0,52.0,2024-03-05,False,True,08:05,"[{'no': 'EK 9787', 'airline': 'UAE'}]",Dep 08:34,,DWC
8151.0,53.0,2024-03-05,False,True,08:15,"[{'no': 'CX 2079', 'airline': 'CPA'}]",Dep 08:33,,RUH
8152.0,54.0,2024-03-05,False,True,08:50,"[{'no': 'SV 989', 'airline': 'SVA'}]",Dep 09:50,,RUH
8153.0,55.0,2024-03-05,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:17,,SIN
8154.0,56.0,2024-03-05,False,True,09:35,"[{'no': 'K4 285', 'airline': 'CKS'}]",Dep 09:48,,LAX
8155.0,57.0,2024-03-05,False,True,10:00,"[{'no': 'F5 2209', 'airline': 'ATG'}]",Dep 11:15,,DMM
8156.0,58.0,2024-03-05,False,True,10:00,"[{'no': 'N8 502', 'airline': 'NCR'}]",Dep 10:49,,DWC
8157.0,59.0,2024-03-05,False,True,10:00,"[{'no': 'ET 3447', 'airline': 'ETH'}]",Dep 01:13 (06/03/2024),,ADD
8158.0,60.0,2024-03-05,False,True,10:50,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 11:49,,KUL
8159.0,61.0,2024-03-05,False,True,10:55,"[{'no': 'EK 9881', 'airline': 'UAE'}]",Dep 11:18,,DWC
8160.0,62.0,2024-03-05,False,True,11:10,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 11:12,,DXB
8161.0,63.0,2024-03-05,False,True,11:25,"[{'no': 'EK 9883', 'airline': 'UAE'}]",Dep 11:21,,DWC
8162.0,64.0,2024-03-05,False,True,11:35,"[{'no': 'EK 9283', 'airline': 'UAE'}]",Cancelled,,DWC
8163.0,65.0,2024-03-05,False,True,11:40,"[{'no': 'CI 5826', 'airline': 'CAL'}]",Dep 12:35,,TPE
8164.0,66.0,2024-03-05,False,True,11:45,"[{'no': 'CV 9522', 'airline': 'CLX'}]",Dep 12:57,,ASB
8165.0,67.0,2024-03-05,False,True,11:55,"[{'no': 'CX 036', 'airline': 'CPA'}]",Cancelled,,KIX
8166.0,68.0,2024-03-05,False,True,12:00,"[{'no': '5Y 617', 'airline': 'GTI'}]",Dep 12:07,,ICN
8167.0,69.0,2024-03-05,False,True,12:00,"[{'no': 'EK 9843', 'airline': 'UAE'}]",Dep 12:05,,DWC
8168.0,70.0,2024-03-05,False,True,12:45,"[{'no': '5Y 8050', 'airline': 'GTI'}]",Dep 13:56,,ANC
8169.0,71.0,2024-03-05,False,True,13:05,"[{'no': 'CX 3247', 'airline': 'CPA'}]",Dep 14:45,,DAC
8170.0,72.0,2024-03-05,False,True,13:50,"[{'no': '5X 067', 'airline': 'UPS'}]",Cancelled,,ANC
8171.0,73.0,2024-03-05,False,True,14:15,"[{'no': 'QR 8405', 'airline': 'QTR'}]",Dep 14:16,,DOH
8172.0,74.0,2024-03-05,False,True,14:25,"[{'no': 'WW 862', 'airline': 'KXP'}]",Cancelled,,KUL
8173.0,75.0,2024-03-05,False,True,14:35,"[{'no': 'ET 3229', 'airline': 'ETH'}]",Cancelled,,ADD
8174.0,76.0,2024-03-05,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 16:11,,CDG
8175.0,77.0,2024-03-05,False,True,14:50,"[{'no': 'CX 084', 'airline': 'CPA'}]",Dep 15:17,,ANC
8176.0,78.0,2024-03-05,False,True,15:00,"[{'no': 'N8 521', 'airline': 'NCR'}]",Dep 15:31,,ANC
8177.0,79.0,2024-03-05,False,True,15:20,"[{'no': 'RH 9491', 'airline': 'HKC'}]",Dep 18:35,,ALA
8178.0,80.0,2024-03-05,False,True,15:50,"[{'no': 'K4 293', 'airline': 'CKS'}]",Dep 16:40,,ICN
8179.0,81.0,2024-03-05,False,True,16:10,"[{'no': '5X 166', 'airline': 'UPS'}]",Dep 16:22,,SIN
8180.0,82.0,2024-03-05,False,True,16:20,"[{'no': 'MH 6115', 'airline': 'MAS'}]",Dep 16:27,,KUL
8181.0,83.0,2024-03-05,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:29,,TPE
8182.0,84.0,2024-03-05,False,True,16:40,"[{'no': 'C8 9262', 'airline': 'ICV'}]",Dep 17:23,,GYD
8183.0,85.0,2024-03-05,False,True,16:55,"[{'no': 'CX 026', 'airline': 'CPA'}]",Dep 16:51,,TPE
8184.0,86.0,2024-03-05,False,True,16:55,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 19:44,,ICN
8185.0,87.0,2024-03-05,False,True,16:55,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 17:46,,LEJ
8186.0,88.0,2024-03-05,False,True,17:00,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Dep 16:36,,DWC
8187.0,89.0,2024-03-05,False,True,17:15,"[{'no': 'CV 5932', 'airline': 'CLX'}]",Dep 17:26,,ANC
8188.0,90.0,2024-03-05,False,True,17:20,"[{'no': 'KE 8314', 'airline': 'KAL'}]",Dep 17:04,,ICN
8189.0,91.0,2024-03-05,False,True,17:30,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 17:16,,TPE
8190.0,92.0,2024-03-05,False,True,18:25,"[{'no': 'LH 8475', 'airline': 'GEC'}]",Dep 18:49,,DWC
8191.0,93.0,2024-03-05,False,True,18:30,"[{'no': '7L 422', 'airline': 'AZG'}]",Cancelled,,DWC
8192.0,94.0,2024-03-05,False,True,18:30,"[{'no': '7L 8215', 'airline': 'AZG'}]",Dep 21:09,,ANC
8193.0,95.0,2024-03-05,False,True,18:35,"[{'no': 'EK 9839', 'airline': 'UAE'}]",Dep 20:37,,DWC
8194.0,96.0,2024-03-05,False,True,18:40,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 18:44,,TLV
8195.0,97.0,2024-03-05,False,True,18:45,"[{'no': '5X 1935', 'airline': 'UPS'}]",Dep 09:51 (06/03/2024),,ANC
8196.0,98.0,2024-03-05,False,True,19:15,"[{'no': 'D0 003', 'airline': 'DHK'}]",Dep 19:07,,NGO
8197.0,99.0,2024-03-05,False,True,19:50,"[{'no': 'CX 2045', 'airline': 'CPA'}]",Dep 20:00,,DEL
8198.0,100.0,2024-03-05,False,True,20:00,"[{'no': '7L 648', 'airline': 'AZG'}]",Dep 05:19 (06/03/2024),,GYD
8199.0,101.0,2024-03-05,False,True,20:00,"[{'no': 'CC 392', 'airline': 'ABD'}]",Dep 20:19,,DWC
8200.0,102.0,2024-03-05,False,True,20:10,"[{'no': 'CI 5822', 'airline': 'CAL'}]",Dep 19:50,,TPE
8201.0,103.0,2024-03-05,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Dep 00:24 (06/03/2024),,HAN
8202.0,104.0,2024-03-05,False,True,20:15,"[{'no': 'SQ 7364', 'airline': 'SIA'}]",Dep 21:02,,SHJ
8203.0,105.0,2024-03-05,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 20:07,,ANC
8204.0,106.0,2024-03-05,False,True,20:45,"[{'no': '5X 1939', 'airline': 'UPS'}]",Cancelled,,ANC
8205.0,107.0,2024-03-05,False,True,21:10,"[{'no': 'CX 2033', 'airline': 'CPA'}]",Dep 21:00,,MAA
8206.0,108.0,2024-03-05,False,True,21:15,"[{'no': '5Y 8131', 'airline': 'GTI'}]",Dep 21:25,,DEL
8207.0,109.0,2024-03-05,False,True,21:15,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Dep 21:50,,AUH
8208.0,110.0,2024-03-05,False,True,21:30,"[{'no': 'EK 9785', 'airline': 'UAE'}]",Dep 20:50,,DWC
8209.0,111.0,2024-03-05,False,True,21:40,"[{'no': 'CX 3260', 'airline': 'CPA'}]",Dep 21:51,,CKG
8210.0,112.0,2024-03-05,False,True,21:45,"[{'no': '3S 506', 'airline': 'BOX'}]",Dep 22:30,,CVG
8211.0,113.0,2024-03-05,False,True,22:05,"[{'no': 'CX 2086', 'airline': 'CPA'}]",Dep 02:37 (06/03/2024),,ANC
8212.0,114.0,2024-03-05,False,True,22:10,"[{'no': 'CX 2058', 'airline': 'CPA'}]",Dep 22:16,,XMN
8213.0,115.0,2024-03-05,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 22:06,,MEM
8214.0,116.0,2024-03-05,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:27,,KIX
8215.0,117.0,2024-03-05,False,True,22:25,"[{'no': 'ET 3034', 'airline': 'ETH'}]",Dep 14:40 (06/03/2024),,LGG
