,date,arrival,cargo,time,flight,status,statusCode,destination
99,2023-12-29,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Dep 18:27,,HAN
100,2023-12-29,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 20:14,,ANC
101,2023-12-29,False,True,20:35,"[{'no': 'SQ 7859', 'airline': 'SIA'}]",Dep 21:18,,SIN
102,2023-12-29,False,True,20:40,"[{'no': '5X 1939', 'airline': 'UPS'}]",Dep 20:36,,ANC
103,2023-12-29,False,True,21:00,"[{'no': '7L 1752', 'airline': 'AZG'}]",Dep 21:50,,GYD
104,2023-12-29,False,True,21:15,"[{'no': 'CV 5165', 'airline': 'CLX'}]",Dep 21:27,,ANC
105,2023-12-29,False,True,21:15,"[{'no': 'GG 9526', 'airline': 'KYE'}]",Cancelled,,ANC
106,2023-12-29,False,True,21:15,"[{'no': 'GG 9720', 'airline': 'KYE'}]",Dep 07:49 (30/12/2023),,DWC
107,2023-12-29,False,True,21:40,"[{'no': 'MH 6013', 'airline': 'MAS'}]",Cancelled,,KUL
108,2023-12-29,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 21:54,,MEM
109,2023-12-29,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:08,,KIX
110,2023-12-29,False,True,23:00,"[{'no': 'AK 8579', 'airline': 'AXM'}]",Cancelled,,KUL
111,2023-12-29,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
112,2023-12-29,False,True,23:15,"[{'no': 'RH 568', 'airline': 'HKC'}]",Cancelled,,TPE
113,2023-12-29,False,True,23:20,"[{'no': 'O3 7455', 'airline': 'CSS'}]",Cancelled,,EHU
114,2023-12-29,False,True,23:30,"[{'no': 'HY 3578', 'airline': 'UZB'}]",Cancelled,,TAS
115,2023-12-29,False,True,23:35,"[{'no': 'RH 351', 'airline': 'HKC'}]",Dep 00:08 (30/12/2023),,MNL
116,2023-12-29,False,True,23:45,"[{'no': 'EK 9881', 'airline': 'UAE'}]",Dep 22:53,,DWC
0,2023-12-30,False,True,00:25,"[{'no': 'CX 056', 'airline': 'CPA'}]",Dep 00:32,,PVG
1,2023-12-30,False,True,00:25,"[{'no': 'CX 3272', 'airline': 'CPA'}]",Dep 00:23,,MIA
2,2023-12-30,False,True,01:00,"[{'no': 'FX 9749', 'airline': 'FDX'}]",Dep 03:07,,ANC
3,2023-12-30,False,True,01:00,"[{'no': 'SV 983', 'airline': 'SVA'}]",Dep 15:59 (31/12/2023),,RUH
4,2023-12-30,False,True,01:15,"[{'no': 'LD 764', 'airline': 'AHK'}]",Dep 01:12,,PEK
5,2023-12-30,False,True,01:15,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 00:55,,TPE
6,2023-12-30,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:19,,NRT
7,2023-12-30,False,True,01:40,"[{'no': 'ET 3601', 'airline': 'ETH'}]",Cancelled,,ADD
8,2023-12-30,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Dep 01:27,,PVG
9,2023-12-30,False,True,02:00,"[{'no': 'ET 3717', 'airline': 'ETH'}]",Dep 05:54,,LGG
10,2023-12-30,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:20,,NRT
11,2023-12-30,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 03:22,,TPE
12,2023-12-30,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:15,,ICN
13,2023-12-30,False,True,03:25,"[{'no': 'BR 6536', 'airline': 'EVA'}]",Dep 06:01,,TPE
14,2023-12-30,False,True,03:35,"[{'no': '3S 539', 'airline': 'BOX'}]",Dep 03:51,,SIN
15,2023-12-30,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 03:52,,MNL
16,2023-12-30,False,True,03:40,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:42,,BKK
17,2023-12-30,False,True,03:40,"[{'no': 'EK 9789', 'airline': 'UAE'}]",Dep 03:43,,DWC
18,2023-12-30,False,True,03:45,"[{'no': 'LD 571', 'airline': 'AHK'}]",Dep 04:06,,PEN
19,2023-12-30,False,True,03:45,"[{'no': 'CX 050', 'airline': 'CPA'}]",Dep 07:59,,CGO
20,2023-12-30,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 03:35,,LAX
21,2023-12-30,False,True,04:05,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 04:12,,BKK
22,2023-12-30,False,True,04:10,"[{'no': 'EK 9885', 'airline': 'UAE'}]",Dep 03:54,,DWC
23,2023-12-30,False,True,04:15,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 04:09,,ICN
24,2023-12-30,False,True,04:20,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 04:17,,NRT
25,2023-12-30,False,True,04:30,"[{'no': 'LD 317', 'airline': 'AHK'}]",Dep 04:36,,SIN
26,2023-12-30,False,True,04:30,"[{'no': 'R0 201', 'airline': 'RBF'}]",Dep 06:03,,CGK
27,2023-12-30,False,True,04:45,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:54,,TPE
28,2023-12-30,False,True,04:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 04:54,,PVG
29,2023-12-30,False,True,04:50,"[{'no': 'QR 8071', 'airline': 'QTR'}]",Dep 04:55,,DOH
30,2023-12-30,False,True,05:00,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 04:51,,ANC
31,2023-12-30,False,True,05:15,"[{'no': 'QR 8403', 'airline': 'QTR'}]",Dep 05:18,,DOH
32,2023-12-30,False,True,05:30,"[{'no': 'MS 510', 'airline': 'MSR'}]",Dep 04:55,,BKK
33,2023-12-30,False,True,05:35,"[{'no': 'D0 005', 'airline': 'DHK'}]",Dep 05:30,,NGO
34,2023-12-30,False,True,05:35,"[{'no': 'D0 513', 'airline': 'DHK'}]",Cancelled,,DXB
35,2023-12-30,False,True,05:35,"[{'no': 'ES 724', 'airline': 'DHX'}]",Dep 05:37,,BAH
36,2023-12-30,False,True,06:00,"[{'no': 'QY 547', 'airline': 'BCS'}]",Dep 06:46,,ALA
37,2023-12-30,False,True,06:15,"[{'no': 'CX 090', 'airline': 'CPA'}]",Dep 06:23,,ANC
38,2023-12-30,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 07:34,,BKK
39,2023-12-30,False,True,06:35,"[{'no': '3S 517', 'airline': 'BOX'}]",Cancelled,,LEJ
40,2023-12-30,False,True,06:35,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 06:22,,LEJ
41,2023-12-30,False,True,06:40,"[{'no': 'K4 203', 'airline': 'CKS'}]",Dep 06:54,,SYD
42,2023-12-30,False,True,06:45,"[{'no': 'LD 3782', 'airline': 'AHK'}]",Dep 06:40,,PVG
43,2023-12-30,False,True,06:50,"[{'no': '5Y 8642', 'airline': 'GTI'}]",Dep 06:53,,ANC
44,2023-12-30,False,True,06:50,"[{'no': 'FX 021', 'airline': 'FDX'}]",Dep 06:43,,CDG
45,2023-12-30,False,True,06:55,"[{'no': 'CX 061', 'airline': 'CPA'}]",Dep 07:20,,BOM
46,2023-12-30,False,True,07:00,"[{'no': 'MA 336', 'airline': 'EAU'}]",Dep 07:58,,SHJ
47,2023-12-30,False,True,07:05,"[{'no': '5Y 8761X', 'airline': 'GTI'}]",Cancelled,,ANC
48,2023-12-30,False,True,07:05,"[{'no': 'K4 251', 'airline': 'CKS'}]",Dep 07:07,,ANC
49,2023-12-30,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Cancelled,,PVG
50,2023-12-30,False,True,07:30,"[{'no': 'QR 8427', 'airline': 'QTR'}]",Dep 07:21,,DOH
51,2023-12-30,False,True,07:55,"[{'no': 'O3 6926', 'airline': 'CSS'}]",Dep 07:28,,NGB
52,2023-12-30,False,True,08:50,"[{'no': '5Y 4738', 'airline': 'GTI'}]",Cancelled,,ANC
53,2023-12-30,False,True,09:00,"[{'no': 'PO 786', 'airline': 'PAC'}]",Dep 09:05,,LAX
54,2023-12-30,False,True,09:05,"[{'no': 'K4 613', 'airline': 'CKS'}]",Dep 09:41,,ANC
55,2023-12-30,False,True,09:10,"[{'no': 'K4 285', 'airline': 'CKS'}]",Dep 09:02,,LAX
56,2023-12-30,False,True,09:20,"[{'no': 'OZ 952', 'airline': 'AAR'}]",Dep 11:35,,ICN
57,2023-12-30,False,True,09:20,"[{'no': 'ES 738', 'airline': 'DHX'}]",Dep 09:24,,BLR
58,2023-12-30,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:30,,SIN
59,2023-12-30,False,True,09:30,"[{'no': 'ET 3035', 'airline': 'ETH'}]",Cancelled,,ADD
60,2023-12-30,False,True,09:35,"[{'no': 'EK 9841', 'airline': 'UAE'}]",Dep 09:32,,DWC
61,2023-12-30,False,True,10:10,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 12:46,,KUL
62,2023-12-30,False,True,10:15,"[{'no': 'EK 9845', 'airline': 'UAE'}]",Dep 10:16,,DWC
63,2023-12-30,False,True,10:30,"[{'no': 'N8 588', 'airline': 'NCR'}]",Dep 09:00 (31/12/2023),,ANC
64,2023-12-30,False,True,10:55,"[{'no': 'CX 041', 'airline': 'CPA'}]",Dep 19:37 (31/12/2023),,DEL
65,2023-12-30,False,True,11:00,"[{'no': 'CX 3428', 'airline': 'CPA'}]",Dep 17:41,,LAX
66,2023-12-30,False,True,11:15,"[{'no': 'QR 8390', 'airline': 'QTR'}]",Dep 11:35,,MEL
67,2023-12-30,False,True,11:55,"[{'no': 'CX 036', 'airline': 'CPA'}]",Dep 11:53,,KIX
68,2023-12-30,False,True,11:55,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 11:57,,DEL
69,2023-12-30,False,True,12:00,"[{'no': 'K4 717', 'airline': 'CKS'}]",Dep 12:26,,ICN
70,2023-12-30,False,True,12:25,"[{'no': 'CX 3247', 'airline': 'CPA'}]",Dep 18:13,,DAC
71,2023-12-30,False,True,12:30,"[{'no': '5Y 8052', 'airline': 'GTI'}]",Dep 09:48 (01/01/2024),,ANC
72,2023-12-30,False,True,13:00,"[{'no': 'D4 701', 'airline': 'GEL'}]",Dep 13:01,,KGF
73,2023-12-30,False,True,13:10,"[{'no': 'MH 6109', 'airline': 'MAS'}]",Dep 15:07,,KUL
74,2023-12-30,False,True,13:20,"[{'no': 'RH 9489', 'airline': 'HKC'}]",Dep 16:31,,ALA
75,2023-12-30,False,True,13:55,"[{'no': 'CV 7626', 'airline': 'CLX'}]",Dep 13:26,,ASB
76,2023-12-30,False,True,14:00,"[{'no': 'MB 626', 'airline': 'MNB'}]",Dep 14:07,,CRZ
77,2023-12-30,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:22,,CDG
78,2023-12-30,False,True,14:55,"[{'no': 'C8 5906', 'airline': 'ICV'}]",Dep 15:56,,ANC
79,2023-12-30,False,True,15:00,"[{'no': 'NH 8542', 'airline': 'ANA'}]",Dep 14:58,,NRT
80,2023-12-30,False,True,15:20,"[{'no': 'RH 6651', 'airline': 'HKC'}]",Dep 11:47,,DAC
81,2023-12-30,False,True,15:25,"[{'no': 'K4 293', 'airline': 'CKS'}]",Cancelled,,LAX
82,2023-12-30,False,True,15:35,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 17:32,,ICN
83,2023-12-30,False,True,16:00,"[{'no': 'F5 8832', 'airline': 'ATG'}]",Dep 18:12,,DWC
84,2023-12-30,False,True,16:00,"[{'no': '7L 572', 'airline': 'AZG'}]",Dep 23:32,,GYD
85,2023-12-30,False,True,16:15,"[{'no': 'EK 9883', 'airline': 'UAE'}]",Cancelled,,DWC
86,2023-12-30,False,True,16:45,"[{'no': 'EK 9283', 'airline': 'UAE'}]",Cancelled,,DWC
87,2023-12-30,False,True,16:50,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Dep 16:43,,DWC
88,2023-12-30,False,True,16:55,"[{'no': '5Y 8137', 'airline': 'GTI'}]",Dep 17:19,,DEL
89,2023-12-30,False,True,17:00,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 17:19,,TLV
90,2023-12-30,False,True,17:15,"[{'no': 'CX 3296', 'airline': 'CPA'}]",Dep 19:19,,ANC
91,2023-12-30,False,True,17:15,"[{'no': 'CV 5046', 'airline': 'CLX'}]",Dep 17:13,,ANC
92,2023-12-30,False,True,17:30,"[{'no': 'KE 9314', 'airline': 'KAL'}]",Dep 20:24,,ICN
93,2023-12-30,False,True,17:40,"[{'no': 'QR 8431', 'airline': 'QTR'}]",Dep 17:45,,DOH
94,2023-12-30,False,True,18:05,"[{'no': 'D0 003', 'airline': 'DHK'}]",Dep 19:50,,NGO
95,2023-12-30,False,True,18:20,"[{'no': 'PO 770', 'airline': 'PAC'}]",Dep 05:03 (31/12/2023),,ANC
96,2023-12-30,False,True,18:45,"[{'no': 'LH 8471', 'airline': 'GEC'}]",Dep 18:44,,DWC
97,2023-12-30,False,True,19:25,"[{'no': 'SV 973', 'airline': 'SVA'}]",Dep 19:31,,RUH
98,2023-12-30,False,True,19:30,"[{'no': 'N8 875', 'airline': 'NCR'}]",Dep 20:59,,DWC
99,2023-12-30,False,True,20:00,"[{'no': 'HC 511', 'airline': 'HGO'}]",Cancelled,,MCT
100,2023-12-30,False,True,20:00,"[{'no': 'CI 5822', 'airline': 'CAL'}]",Dep 20:35,,TPE
101,2023-12-30,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Dep 23:05,,HAN
102,2023-12-30,False,True,20:20,"[{'no': 'BR 6820', 'airline': 'EVA'}]",Dep 20:02,,TPE
103,2023-12-30,False,True,20:45,"[{'no': 'FX 5012', 'airline': 'FDX'}]",Dep 20:54,,ANC
104,2023-12-30,False,True,20:55,"[{'no': 'CX 067', 'airline': 'CPA'}]",Cancelled,,DWC
105,2023-12-30,False,True,21:00,"[{'no': '7L 425', 'airline': 'AZG'}]",Cancelled,,DWC
106,2023-12-30,False,True,21:35,"[{'no': 'GTR3553', 'airline': 'GTR'}]",Dep 09:09 (31/12/2023),,NQZ
107,2023-12-30,False,True,21:55,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 21:22,,ANC
108,2023-12-30,False,True,22:10,"[{'no': 'CX 3262', 'airline': 'CPA'}]",Dep 22:15,,CKG
109,2023-12-30,False,True,22:20,"[{'no': 'ET 3729', 'airline': 'ETH'}]",Dep 02:53 (31/12/2023),,HAN
110,2023-12-30,False,True,22:30,"[{'no': 'CV 5756', 'airline': 'CLX'}]",Dep 22:07,,ANC
111,2023-12-30,False,True,22:50,"[{'no': 'CX 3258', 'airline': 'CPA'}]",Dep 22:56,,XMN
112,2023-12-30,False,True,23:00,"[{'no': 'AK 9579', 'airline': 'AXM'}]",Cancelled,,KUL
113,2023-12-30,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
114,2023-12-30,False,True,23:15,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 04:36 (31/12/2023),,TPE
115,2023-12-30,False,True,23:25,"[{'no': 'CX 3254', 'airline': 'CPA'}]",Dep 09:12 (31/12/2023),,PVG
116,2023-12-30,False,True,23:35,"[{'no': 'RH 351', 'airline': 'HKC'}]",Dep 00:10 (31/12/2023),,MNL
0,2023-12-31,False,True,00:05,"[{'no': 'RH 358', 'airline': 'HKC'}]",Dep 06:21,,ALA
1,2023-12-31,False,True,01:05,"[{'no': 'YG 9056', 'airline': 'HYT'}]",Cancelled,,HGH
2,2023-12-31,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:45,,NRT
3,2023-12-31,False,True,01:35,"[{'no': '5X 059', 'airline': 'UPS'}]",Cancelled,,ANC
4,2023-12-31,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Dep 19:02,,PVG
5,2023-12-31,False,True,02:00,"[{'no': '7L 247', 'airline': 'AZG'}]",Cancelled,,GYD
6,2023-12-31,False,True,02:05,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 17:36 (30/12/2023),,TPE
7,2023-12-31,False,True,02:20,"[{'no': '5X 001', 'airline': 'UPS'}]",Dep 01:54,,SHJ
8,2023-12-31,False,True,02:35,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 02:25,,AUH
9,2023-12-31,False,True,02:35,"[{'no': 'QR 8057', 'airline': 'QTR'}]",Dep 02:06,,DOH
10,2023-12-31,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 03:36,,TPE
11,2023-12-31,False,True,03:00,"[{'no': 'EK 9925', 'airline': 'UAE'}]",Dep 03:26,,DWC
12,2023-12-31,False,True,03:05,"[{'no': 'CX 3068', 'airline': 'CPA'}]",Dep 04:42,,ANC
13,2023-12-31,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 04:36,,ICN
14,2023-12-31,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 03:41,,BKK
15,2023-12-31,False,True,03:40,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:40,,BKK
16,2023-12-31,False,True,03:45,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:49,,SIN
17,2023-12-31,False,True,03:45,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 03:51,,ANC
18,2023-12-31,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 03:52,,SZB
19,2023-12-31,False,True,03:50,"[{'no': 'WW 866', 'airline': 'KXP'}]",Dep 15:10,,KUL
20,2023-12-31,False,True,04:00,"[{'no': '3S 545', 'airline': 'BOX'}]",Dep 04:05,,SIN
21,2023-12-31,False,True,04:20,"[{'no': 'LD 204', 'airline': 'AHK'}]",Dep 04:17,,KIX
22,2023-12-31,False,True,04:25,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 04:17,,PVG
23,2023-12-31,False,True,04:25,"[{'no': 'ES 736', 'airline': 'DHX'}]",Dep 04:37,,BLR
24,2023-12-31,False,True,04:25,"[{'no': '5X 065', 'airline': 'UPS'}]",Dep 04:30,,ANC
25,2023-12-31,False,True,05:10,"[{'no': 'PO 948', 'airline': 'PAC'}]",Cancelled,,ANC
26,2023-12-31,False,True,05:10,"[{'no': 'CX 007', 'airline': 'CPA'}]",Dep 07:09,,DWC
27,2023-12-31,False,True,05:35,"[{'no': 'D0 515', 'airline': 'DHK'}]",Dep 07:30,,DXB
28,2023-12-31,False,True,05:35,"[{'no': 'ES 722', 'airline': 'DHX'}]",Dep 05:26,,BAH
29,2023-12-31,False,True,05:40,"[{'no': 'D0 037', 'airline': 'DHK'}]",Dep 06:48,,ALA
30,2023-12-31,False,True,06:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 06:40,,ANC
31,2023-12-31,False,True,06:00,"[{'no': 'QY 549', 'airline': 'BCS'}]",Dep 05:51,,ALA
32,2023-12-31,False,True,06:10,"[{'no': 'PO 287', 'airline': 'PAC'}]",Dep 06:26,,ANC
33,2023-12-31,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 16:10,,BKK
34,2023-12-31,False,True,06:25,"[{'no': '3S 517', 'airline': 'BOX'}]",Cancelled,,LEJ
35,2023-12-31,False,True,06:25,"[{'no': '3S 538', 'airline': 'BOX'}]",Cancelled,,NRT
36,2023-12-31,False,True,06:50,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 06:50,,DXB
37,2023-12-31,False,True,06:50,"[{'no': 'CX 2070', 'airline': 'CPA'}]",Dep 07:02,,MIA
38,2023-12-31,False,True,06:50,"[{'no': 'CX 2080', 'airline': 'CPA'}]",Dep 12:49,,DFW
39,2023-12-31,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Dep 07:53,,ALA
40,2023-12-31,False,True,07:00,"[{'no': 'N8 531', 'airline': 'NCR'}]",Dep 12:03,,ANC
41,2023-12-31,False,True,07:00,"[{'no': 'N8 575', 'airline': 'NCR'}]",Dep 14:39,,ANC
42,2023-12-31,False,True,07:05,"[{'no': 'K4 253', 'airline': 'CKS'}]",Dep 07:27,,ANC
43,2023-12-31,False,True,07:05,"[{'no': 'K4 287', 'airline': 'CKS'}]",Dep 07:17,,LAX
44,2023-12-31,False,True,07:10,"[{'no': 'K4 615', 'airline': 'CKS'}]",Dep 08:14,,ANC
45,2023-12-31,False,True,07:15,"[{'no': 'K4 703', 'airline': 'CKS'}]",Dep 07:06,,ICN
46,2023-12-31,False,True,07:20,"[{'no': 'QR 8413', 'airline': 'QTR'}]",Dep 07:25,,DOH
47,2023-12-31,False,True,07:30,"[{'no': 'K4 611', 'airline': 'CKS'}]",Cancelled,,ANC
48,2023-12-31,False,True,07:30,"[{'no': 'CV 7856', 'airline': 'CLX'}]",Dep 07:04,,ASB
49,2023-12-31,False,True,07:30,"[{'no': 'GG 9526', 'airline': 'KYE'}]",Dep 13:36,,ANC
50,2023-12-31,False,True,07:45,"[{'no': '5Y 8523', 'airline': 'GTI'}]",Dep 09:48,,ANC
51,2023-12-31,False,True,07:45,"[{'no': '3S 591', 'airline': 'BOX'}]",Dep 07:39,,DEL
52,2023-12-31,False,True,08:25,"[{'no': '3S 509', 'airline': 'BOX'}]",Dep 08:34,,LEJ
53,2023-12-31,False,True,08:40,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Dep 08:48,,DWC
54,2023-12-31,False,True,09:05,"[{'no': 'PO 8198', 'airline': 'PAC'}]",Dep 09:40,,ANC
55,2023-12-31,False,True,09:10,"[{'no': 'RH 9457', 'airline': 'HKC'}]",Dep 12:11,,DEL
56,2023-12-31,False,True,09:15,"[{'no': 'K4 205', 'airline': 'CKS'}]",Dep 15:16,,NGO
57,2023-12-31,False,True,09:20,"[{'no': 'OZ 954', 'airline': 'AAR'}]",Dep 11:06,,ICN
58,2023-12-31,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:32,,SIN
59,2023-12-31,False,True,09:45,"[{'no': 'CX 3249', 'airline': 'CPA'}]",Dep 17:19,,CGK
60,2023-12-31,False,True,10:00,"[{'no': 'HY 3578', 'airline': 'UZB'}]",Dep 10:09,,TAS
61,2023-12-31,False,True,10:10,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 11:53,,KUL
62,2023-12-31,False,True,10:50,"[{'no': 'CX 079', 'airline': 'CPA'}]",Cancelled,,SIN
63,2023-12-31,False,True,11:30,"[{'no': 'QR 8065', 'airline': 'QTR'}]",Dep 11:17,,DOH
64,2023-12-31,False,True,11:30,"[{'no': 'EK 9239', 'airline': 'UAE'}]",Dep 11:39,,DWC
65,2023-12-31,False,True,11:45,"[{'no': 'CI 5826', 'airline': 'CAL'}]",Dep 14:50,,TPE
66,2023-12-31,False,True,11:50,"[{'no': 'SV 975', 'airline': 'SVA'}]",Cancelled,,RUH
67,2023-12-31,False,True,12:05,"[{'no': 'FX 018', 'airline': 'FDX'}]",Dep 12:28,,SIN
68,2023-12-31,False,True,12:05,"[{'no': 'N8 554', 'airline': 'NCR'}]",Dep 14:06,,DWC
69,2023-12-31,False,True,13:10,"[{'no': 'D4 701', 'airline': 'GEL'}]",Dep 12:59,,KGF
70,2023-12-31,False,True,13:15,"[{'no': 'CX 3194', 'airline': 'CPA'}]",Dep 13:29,,ANC
71,2023-12-31,False,True,13:30,"[{'no': 'RH 9485', 'airline': 'HKC'}]",Dep 00:49 (01/01/2024),,ALA
72,2023-12-31,False,True,13:40,"[{'no': 'TK 6058', 'airline': 'THY'}]",Dep 14:28,,FRU
73,2023-12-31,False,True,14:30,"[{'no': 'CV 5327', 'airline': 'CLX'}]",Dep 14:24,,ANC
74,2023-12-31,False,True,14:35,"[{'no': 'SV 983', 'airline': 'SVA'}]",Cancelled,,RUH
75,2023-12-31,False,True,14:55,"[{'no': 'CV 5797', 'airline': 'CLX'}]",Dep 15:55,,ANC
76,2023-12-31,False,True,15:00,"[{'no': '5Y 8373', 'airline': 'GTI'}]",Dep 15:02,,ANC
77,2023-12-31,False,True,16:30,"[{'no': 'K4 527', 'airline': 'CKS'}]",Cancelled,,ICN
78,2023-12-31,False,True,16:30,"[{'no': 'NH 8514', 'airline': 'ANA'}]",Dep 16:12,,NRT
79,2023-12-31,False,True,17:00,"[{'no': 'F5 2249', 'airline': 'ATG'}]",Dep 16:55,,DEL
80,2023-12-31,False,True,17:00,"[{'no': '5Y 654', 'airline': 'GTI'}]",Dep 23:48,,ICN
81,2023-12-31,False,True,17:10,"[{'no': 'MH 6117', 'airline': 'MAS'}]",Cancelled,,KUL
82,2023-12-31,False,True,17:15,"[{'no': 'KE 8314', 'airline': 'KAL'}]",Dep 17:04,,ICN
83,2023-12-31,False,True,17:30,"[{'no': 'NJ 2458', 'airline': 'RCR'}]",Dep 17:28,,SHJ
84,2023-12-31,False,True,17:55,"[{'no': 'CX 2098', 'airline': 'CPA'}]",Cancelled,,ANC
85,2023-12-31,False,True,18:20,"[{'no': 'C8 9267', 'airline': 'ICV'}]",Dep 18:53,,GYD
86,2023-12-31,False,True,18:20,"[{'no': 'CX 3065', 'airline': 'CPA'}]",Dep 18:50,,MAA
87,2023-12-31,False,True,18:30,"[{'no': 'N8 530', 'airline': 'NCR'}]",Dep 20:53,,DWC
88,2023-12-31,False,True,18:35,"[{'no': 'CV 5807', 'airline': 'CLX'}]",Dep 18:29,,ANC
89,2023-12-31,False,True,18:40,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 20:11,,ICN
90,2023-12-31,False,True,19:55,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Dep 19:56,,AUH
91,2023-12-31,False,True,20:00,"[{'no': 'HC 511', 'airline': 'HGO'}]",Dep 20:03,,MCT
92,2023-12-31,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Cancelled,,HAN
93,2023-12-31,False,True,20:30,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 20:40,,TLV
94,2023-12-31,False,True,20:50,"[{'no': 'EK 9245', 'airline': 'UAE'}]",Dep 21:00,,DWC
95,2023-12-31,False,True,21:00,"[{'no': 'T8 4702', 'airline': 'TVR'}]",Dep 21:02,,DWC
96,2023-12-31,False,True,21:00,"[{'no': 'CI 5838', 'airline': 'CAL'}]",Dep 20:45,,TPE
97,2023-12-31,False,True,22:00,"[{'no': 'BR 6090', 'airline': 'EVA'}]",Dep 21:44,,TPE
98,2023-12-31,False,True,22:10,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 02:50 (01/01/2024),,TPE
99,2023-12-31,False,True,22:30,"[{'no': 'QR 8439', 'airline': 'QTR'}]",Dep 22:31,,DOH
100,2023-12-31,False,True,23:00,"[{'no': 'AK 8561', 'airline': 'AXM'}]",Cancelled,,KUL
101,2023-12-31,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
102,2023-12-31,False,True,23:15,"[{'no': 'RH 568', 'airline': 'HKC'}]",Cancelled,,TPE
103,2023-12-31,False,True,23:50,"[{'no': 'CX 037', 'airline': 'CPA'}]",Dep 00:34 (01/01/2024),,DEL
104,2023-12-31,False,True,23:50,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 23:58,,SYD
0,2024-01-01,False,True,01:10,"[{'no': 'CV 7957', 'airline': 'CLX'}]",Dep 01:51,,ASB
1,2024-01-01,False,True,01:10,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Cancelled,,DWC
