date,arrival,cargo,time,flight,status,statusCode,destination,terminal,aisle,gate
2024-04-23,False,False,10:35,"[{'no': 'UO870', 'airline': 'HKE'}, {'no': 'CX5870', 'airline': 'CPA'}]",,,NRT,,,
2024-04-23,False,False,10:40,"[{'no': 'UO630', 'airline': 'HKE'}]",,,ICN,,,
2024-04-23,False,False,10:40,"[{'no': 'CX424', 'airline': 'CPA'}]",,,KHH,,,
2024-04-23,False,False,10:40,"[{'no': 'JL736', 'airline': 'JAL'}, {'no': 'AA8418', 'airline': 'AAL'}, {'no': 'MH9120', 'airline': 'MAS'}, {'no': 'WS5911', 'airline': 'WJA'}, {'no': 'TN1901', 'airline': 'THT'}, {'no': 'AS7330', 'airline': 'ASA'}, {'no': 'CX6322', 'airline': 'CPA'}, {'no': 'HA5382', 'airline': 'HAL'}]",,,NRT,,,
2024-04-23,False,False,10:40,"[{'no': 'CX520', 'airline': 'CPA'}, {'no': 'QR5828', 'airline': 'QTR'}, {'no': 'JL7046', 'airline': 'JAL'}, {'no': 'AA8882', 'airline': 'AAL'}]",,,NRT,,,
2024-04-23,False,False,10:45,"[{'no': 'CX828', 'airline': 'CPA'}]",,,YYZ,,,
2024-04-23,False,False,10:45,"[{'no': 'FD509', 'airline': 'AIQ'}]",,,DMK,,,
2024-04-23,False,False,10:50,"[{'no': 'UO668', 'airline': 'HKE'}]",,,FUK,,,
2024-04-23,False,False,10:50,"[{'no': 'HB322', 'airline': 'HGB'}]",,,NRT,,,
2024-04-23,False,False,10:55,"[{'no': 'UO110', 'airline': 'HKE'}]",,,TPE,,,
2024-04-23,False,False,11:00,"[{'no': '5J111', 'airline': 'CEB'}]",,,MNL,,,
2024-04-23,False,False,11:00,"[{'no': 'CX588', 'airline': 'CPA'}, {'no': 'JL7058', 'airline': 'JAL'}, {'no': 'QR3496', 'airline': 'QTR'}]",,,FUK,,,
2024-04-23,False,False,11:00,"[{'no': 'UO172', 'airline': 'HKE'}, {'no': 'CX5172', 'airline': 'CPA'}]",,,RMQ,,,
2024-04-23,False,False,11:05,"[{'no': 'BR852', 'airline': 'EVA'}, {'no': 'HX1822', 'airline': 'CRK'}]",,,TPE,,,
2024-04-23,False,False,11:05,"[{'no': 'CI904', 'airline': 'CAL'}]",,,TPE,,,
2024-04-23,False,False,11:05,"[{'no': 'HX161', 'airline': 'CRK'}, {'no': 'HU8082', 'airline': 'CHH'}]",,,SYX,,,
2024-04-23,False,False,11:10,"[{'no': 'CX946', 'airline': 'CPA'}]",,,XIY,,,
2024-04-23,False,False,11:15,"[{'no': 'AK2280', 'airline': 'AXM'}]",,,PEN,,,
2024-04-23,False,False,11:15,"[{'no': 'CX163', 'airline': 'CPA'}, {'no': 'OM5673', 'airline': 'MGL'}, {'no': 'AY5845', 'airline': 'FIN'}, {'no': 'QR3487', 'airline': 'QTR'}, {'no': 'BA4577', 'airline': 'BAW'}]",,,MEL,,,
2024-04-23,False,False,11:15,"[{'no': 'CX739', 'airline': 'CPA'}, {'no': 'OM5679', 'airline': 'MGL'}, {'no': 'AA8942', 'airline': 'AAL'}, {'no': 'GF4073', 'airline': 'GFA'}]",,,SIN,,,
2024-04-23,False,False,11:15,"[{'no': 'UA862', 'airline': 'UAL'}]",,,SFO,,,
2024-04-23,False,False,11:20,"[{'no': 'UO898', 'airline': 'HKE'}, {'no': 'CX5898', 'airline': 'CPA'}]",,,KIX,,,
2024-04-23,False,False,11:20,"[{'no': 'TR979', 'airline': 'TGW'}]",,,SIN,,,
2024-04-23,False,False,11:25,"[{'no': 'MU2902', 'airline': 'CES'}]",,,WUX,,,
2024-04-23,False,False,11:25,"[{'no': 'MU9624', 'airline': 'CES'}]",,,KMG,,,
2024-04-23,False,False,11:30,"[{'no': 'PR301', 'airline': 'PAL'}]",,,MNL,,,
2024-04-23,False,False,11:30,"[{'no': 'HB2295', 'airline': 'HGB'}]",,,BKK,,,
2024-04-23,False,False,11:30,"[{'no': 'HX658', 'airline': 'CRK'}]",,,OKA,,,
2024-04-23,False,False,11:35,"[{'no': 'MU766', 'airline': 'CES'}, {'no': 'FM3034', 'airline': 'CSH'}]",,,NKG,,,
2024-04-23,False,False,11:35,"[{'no': 'UO690', 'airline': 'HKE'}]",,,NGO,,,
2024-04-23,False,False,11:35,"[{'no': 'MF8716', 'airline': 'CXA'}]",,,JJN,,,
2024-04-23,False,False,11:40,"[{'no': 'HX686', 'airline': 'CRK'}]",,,KMJ,,,
2024-04-23,False,False,11:55,"[{'no': 'AK139', 'airline': 'AXM'}]",,,KUL,,,
2024-04-23,False,False,11:55,"[{'no': 'HX618', 'airline': 'CRK'}, {'no': 'TK8876', 'airline': 'THY'}]",,,KIX,,,
2024-04-23,False,False,12:00,"[{'no': 'CX332', 'airline': 'CPA'}, {'no': 'CA6502', 'airline': 'CCA'}]",,,PEK,,,
2024-04-23,False,False,12:05,"[{'no': 'MU722', 'airline': 'CES'}, {'no': 'FM3014', 'airline': 'CSH'}]",,,SHA,,,
2024-04-23,False,False,12:05,"[{'no': 'BR846', 'airline': 'EVA'}, {'no': 'HX1846', 'airline': 'CRK'}]",,,KHH,,,
2024-04-23,False,False,12:05,"[{'no': 'OM298', 'airline': 'MGL'}, {'no': 'CX6201', 'airline': 'CPA'}]",,,UBN,,,
2024-04-23,False,False,12:15,"[{'no': 'CX960', 'airline': 'CPA'}, {'no': 'CA6526', 'airline': 'CCA'}]",,,HGH,,,
2024-04-23,False,False,12:20,"[{'no': 'MF382', 'airline': 'CXA'}]",,,XMN,,,
2024-04-23,False,False,12:20,"[{'no': 'MF8656', 'airline': 'CXA'}]",,,HGH,,,
2024-04-23,False,False,12:20,"[{'no': 'KE172', 'airline': 'KAL'}, {'no': 'DL7772', 'airline': 'DAL'}]",,,ICN,,,
2024-04-23,False,False,12:25,"[{'no': 'SQ875', 'airline': 'SIA'}]",,,SIN,,,
2024-04-23,False,False,12:25,"[{'no': 'HX775', 'airline': 'CRK'}, {'no': 'TK9221', 'airline': 'THY'}]",,,BKK,,,
2024-04-23,False,False,12:30,"[{'no': 'CX806', 'airline': 'CPA'}, {'no': 'OM5806', 'airline': 'MGL'}]",,,ORD,,,
2024-04-23,False,False,12:30,"[{'no': 'ZH9096', 'airline': 'CSZ'}, {'no': 'CX6250', 'airline': 'CPA'}]",,,WUX,,,
2024-04-23,False,False,12:35,"[{'no': 'UO638', 'airline': 'HKE'}, {'no': 'CX5638', 'airline': 'CPA'}]",,,FUK,,,
2024-04-23,False,False,12:35,"[{'no': 'UO112', 'airline': 'HKE'}]",,,TPE,,,
2024-04-23,False,False,12:40,"[{'no': 'MM064', 'airline': 'APJ'}]",,,KIX,,,
2024-04-23,False,False,12:40,"[{'no': 'CX725', 'airline': 'CPA'}, {'no': 'MH9195', 'airline': 'MAS'}, {'no': 'AC9783', 'airline': 'ACA'}]",,,KUL,,,
2024-04-23,False,False,12:45,"[{'no': 'CA102', 'airline': 'CCA'}, {'no': 'CX6102', 'airline': 'CPA'}]",,,PEK,,,
2024-04-23,False,False,12:45,"[{'no': 'UO132', 'airline': 'HKE'}]",,,KHH,,,
2024-04-23,False,False,12:45,"[{'no': 'TG601', 'airline': 'THA'}, {'no': 'WY5903', 'airline': 'OMA'}]",,,BKK,,,
2024-04-23,False,False,12:45,"[{'no': 'CX952', 'airline': 'CPA'}]",,,CGO,,,
2024-04-23,False,False,12:50,"[{'no': 'MU502', 'airline': 'CES'}, {'no': 'HO3504', 'airline': 'DKH'}, {'no': 'FM3016', 'airline': 'CSH'}]",,,PVG,,,
2024-04-23,False,False,12:50,"[{'no': 'CA104', 'airline': 'CCA'}, {'no': 'CX6104', 'airline': 'CPA'}]",,,TSN,,,
2024-04-23,False,False,12:50,"[{'no': 'MU5018', 'airline': 'CES'}, {'no': 'FM3012', 'airline': 'CSH'}]",,,SHA,,,
2024-04-23,False,False,12:50,"[{'no': 'HX254', 'airline': 'CRK'}, {'no': 'BR2900', 'airline': 'EVA'}]",,,TPE,,,
2024-04-23,False,False,13:00,"[{'no': 'UO646', 'airline': 'HKE'}, {'no': 'CX5646', 'airline': 'CPA'}]",,,NRT,,,
2024-04-23,False,False,13:00,"[{'no': 'HX246', 'airline': 'CRK'}, {'no': 'HU8359', 'airline': 'CHH'}]",,,PVG,,,
2024-04-23,False,False,13:05,"[{'no': 'OZ722', 'airline': 'AAR'}, {'no': 'HX1552', 'airline': 'CRK'}]",,,ICN,,,
2024-04-23,False,False,13:05,"[{'no': 'CX346', 'airline': 'CPA'}]",,,SHA,,,
2024-04-23,False,False,13:10,"[{'no': 'CX400', 'airline': 'CPA'}]",,,TPE,,,
2024-04-23,False,False,13:10,"[{'no': 'CX157', 'airline': 'CPA'}, {'no': 'BA4147', 'airline': 'BAW'}, {'no': 'AY5107', 'airline': 'FIN'}, {'no': 'JL7907', 'airline': 'JAL'}, {'no': 'OM5631', 'airline': 'MGL'}, {'no': 'QR5806', 'airline': 'QTR'}]",,,BNE,,,
2024-04-23,False,False,13:15,"[{'no': 'TW116', 'airline': 'TWB'}]",,,ICN,,,
2024-04-23,False,False,13:25,"[{'no': 'AK236', 'airline': 'AXM'}]",,,BKI,,,
2024-04-23,False,False,13:25,"[{'no': 'UO700', 'airline': 'HKE'}]",,,BKK,,,
2024-04-23,False,False,13:30,"[{'no': 'PR319', 'airline': 'PAL'}]",,,MNL,,,
2024-04-23,False,False,13:30,"[{'no': 'CX253', 'airline': 'CPA'}]",,,LHR,,,
2024-04-23,False,False,13:35,"[{'no': 'MU5016', 'airline': 'CES'}]",,,PKX,,,
2024-04-23,False,False,13:35,"[{'no': '7C2102', 'airline': 'JJA'}]",,,ICN,,,
2024-04-23,False,False,13:35,"[{'no': 'CX928', 'airline': 'CPA'}, {'no': 'CA6518', 'airline': 'CCA'}]",,,CKG,,,
2024-04-23,False,False,13:40,"[{'no': 'BR868', 'airline': 'EVA'}, {'no': 'HX1824', 'airline': 'CRK'}]",,,TPE,,,
2024-04-23,False,False,13:40,"[{'no': 'CA412', 'airline': 'CCA'}, {'no': 'CX6122', 'airline': 'CPA'}]",,,TFU,,,
2024-04-23,False,False,13:40,"[{'no': 'CZ310', 'airline': 'CSN'}]",,,PKX,,,
2024-04-23,False,False,13:40,"[{'no': 'SC1152', 'airline': 'CDG'}, {'no': 'CA8872', 'airline': 'CCA'}]",,,TNA,,,
2024-04-23,False,False,13:40,"[{'no': 'CX360', 'airline': 'CPA'}]",,,PVG,,,
2024-04-23,False,False,13:55,"[{'no': 'CI910', 'airline': 'CAL'}]",,,TPE,,,
2024-04-23,False,False,13:55,"[{'no': 'MU702', 'airline': 'CES'}, {'no': 'FM3026', 'airline': 'CSH'}]",,,PVG,,,
2024-04-23,False,False,14:05,"[{'no': 'CX919', 'airline': 'CPA'}]",,,MNL,,,
2024-04-23,False,False,14:10,"[{'no': 'CX779', 'airline': 'CPA'}, {'no': 'BA4571', 'airline': 'BAW'}, {'no': 'JL7921', 'airline': 'JAL'}, {'no': 'QR3479', 'airline': 'QTR'}, {'no': 'AA8920', 'airline': 'AAL'}]",,,SUB,,,
2024-04-23,False,False,14:10,"[{'no': 'SC4634', 'airline': 'CDG'}, {'no': 'CA8858', 'airline': 'CCA'}]",,,TAO,,,
2024-04-23,False,False,14:15,"[{'no': 'UO650', 'airline': 'HKE'}]",,,NRT,,,
2024-04-23,False,False,14:15,"[{'no': 'KE174', 'airline': 'KAL'}, {'no': 'DL7922', 'airline': 'DAL'}]",,,ICN,,,
2024-04-23,False,False,14:25,"[{'no': 'CX418', 'airline': 'CPA'}]",,,ICN,,,
2024-04-23,False,False,14:25,"[{'no': 'HX216', 'airline': 'CRK'}, {'no': 'HU8209', 'airline': 'CHH'}]",,,NKG,,,
2024-04-23,False,False,14:25,"[{'no': 'SQ883', 'airline': 'SIA'}]",,,SIN,,,
2024-04-23,False,False,14:30,"[{'no': 'CX735', 'airline': 'CPA'}, {'no': 'GF4071', 'airline': 'GFA'}, {'no': 'OM5733', 'airline': 'MGL'}, {'no': 'FJ5450', 'airline': 'FJI'}]",,,SIN,,,
2024-04-23,False,False,14:30,"[{'no': 'VN593', 'airline': 'HVN'}]",,,HAN,,,
2024-04-23,False,False,14:30,"[{'no': 'CX751', 'airline': 'CPA'}, {'no': 'QR3472', 'airline': 'QTR'}, {'no': 'OM5637', 'airline': 'MGL'}, {'no': 'PG4558', 'airline': 'BKP'}, {'no': 'AC9780', 'airline': 'ACA'}]",,,BKK,,,
2024-04-23,False,False,14:35,"[{'no': 'CA112', 'airline': 'CCA'}, {'no': 'CX6112', 'airline': 'CPA'}]",,,PEK,,,
2024-04-23,False,False,14:45,"[{'no': 'NH860', 'airline': 'ANA'}, {'no': 'UA7918', 'airline': 'UAL'}]",,,HND,,,
2024-04-23,False,False,14:45,"[{'no': 'HX612', 'airline': 'CRK'}, {'no': 'TK9200', 'airline': 'THY'}]",,,KIX,,,
2024-04-23,False,False,14:50,"[{'no': 'CA420', 'airline': 'CCA'}, {'no': 'CX6130', 'airline': 'CPA'}]",,,CKG,,,
2024-04-23,False,False,14:50,"[{'no': 'UO114', 'airline': 'HKE'}]",,,TPE,,,
2024-04-23,False,False,14:55,"[{'no': 'UO688', 'airline': 'HKE'}]",,,KIX,,,
2024-04-23,False,False,15:00,"[{'no': 'CX380', 'airline': 'CPA'}]",,,PVG,,,
2024-04-23,False,False,15:05,"[{'no': 'MU508', 'airline': 'CES'}, {'no': 'FM3022', 'airline': 'CSH'}]",,,PVG,,,
2024-04-23,False,False,15:10,"[{'no': 'HB344', 'airline': 'HGB'}]",,,KIX,,,
2024-04-23,False,False,15:10,"[{'no': 'CX500', 'airline': 'CPA'}, {'no': 'QR5852', 'airline': 'QTR'}, {'no': 'JL7048', 'airline': 'JAL'}]",,,NRT,,,
2024-04-23,False,False,15:15,"[{'no': 'OD606', 'airline': 'MXD'}]",,,KUL,,,
2024-04-23,False,False,15:15,"[{'no': 'JL026', 'airline': 'JAL'}, {'no': 'HA5000', 'airline': 'HAL'}, {'no': 'UK2002', 'airline': 'VTI'}, {'no': 'AS7332', 'airline': 'ASA'}, {'no': 'CX6320', 'airline': 'CPA'}]",,,HND,,,
2024-04-23,False,False,15:15,"[{'no': 'CX635', 'airline': 'CPA'}, {'no': 'OM5731', 'airline': 'MGL'}, {'no': 'AY5833', 'airline': 'FIN'}, {'no': 'GF4069', 'airline': 'GFA'}]",,,SIN,,,
2024-04-23,False,False,15:20,"[{'no': 'FD501', 'airline': 'AIQ'}]",,,DMK,,,
2024-04-23,False,False,15:25,"[{'no': 'BR870', 'airline': 'EVA'}, {'no': 'HX1826', 'airline': 'CRK'}]",,,TPE,,,
2024-04-23,False,False,15:25,"[{'no': 'HX610', 'airline': 'CRK'}]",,,NRT,,,
2024-04-23,False,False,15:30,"[{'no': 'TG607', 'airline': 'THA'}, {'no': 'GF6327', 'airline': 'GFA'}, {'no': 'NZ4193', 'airline': 'ANZ'}, {'no': 'AC7409', 'airline': 'ACA'}]",,,BKK,,,
2024-04-23,False,False,15:35,"[{'no': 'CX799', 'airline': 'CPA'}, {'no': 'VN3561', 'airline': 'HVN'}, {'no': 'BA4563', 'airline': 'BAW'}, {'no': 'JL7927', 'airline': 'JAL'}, {'no': 'QF8241', 'airline': 'QFA'}, {'no': 'QR5825', 'airline': 'QTR'}, {'no': 'OM5627', 'airline': 'MGL'}]",,,SGN,,,
2024-04-23,False,False,15:35,"[{'no': 'CA766', 'airline': 'CCA'}]",,,INC,,,
2024-04-23,False,False,15:40,"[{'no': 'UO862', 'airline': 'HKE'}]",,,KIX,,,
2024-04-23,False,False,15:40,"[{'no': 'HB283', 'airline': 'HGB'}]",,,BKK,,,
2024-04-23,False,False,15:40,"[{'no': 'HX238', 'airline': 'CRK'}, {'no': 'HU8361', 'airline': 'CHH'}]",,,SHA,,,
2024-04-23,False,False,15:40,"[{'no': 'SQ893', 'airline': 'SIA'}]",,,SIN,,,
2024-04-23,False,False,15:45,"[{'no': 'CX719', 'airline': 'CPA'}, {'no': 'BA4573', 'airline': 'BAW'}, {'no': 'QR5819', 'airline': 'QTR'}]",,,CGK,,,
2024-04-23,False,False,15:45,"[{'no': '6E1708', 'airline': 'IGO'}]",,,DEL,,,
2024-04-23,False,False,15:45,"[{'no': 'CX472', 'airline': 'CPA'}]",,,TPE,,,
2024-04-23,False,False,15:50,"[{'no': 'MU6092', 'airline': 'CES'}]",,,LYI,,,
2024-04-23,False,False,15:50,"[{'no': 'QW9920', 'airline': 'QDA'}]",,,DYG,,,
2024-04-23,False,False,15:55,"[{'no': 'CX701', 'airline': 'CPA'}, {'no': 'PG4560', 'airline': 'BKP'}, {'no': 'OM5639', 'airline': 'MGL'}, {'no': 'QR3451', 'airline': 'QTR'}, {'no': 'AC9784', 'airline': 'ACA'}]",,,BKK,,,
2024-04-23,False,False,15:55,"[{'no': 'MU504', 'airline': 'CES'}, {'no': 'HO3510', 'airline': 'DKH'}, {'no': 'FM3018', 'airline': 'CSH'}]",,,PVG,,,
2024-04-23,False,False,16:05,"[{'no': 'CX810', 'airline': 'CPA'}]",,,YVR,,,
2024-04-23,False,False,16:10,"[{'no': 'ET644', 'airline': 'ETH'}]",,,MNL,,,
2024-04-23,False,False,16:15,"[{'no': 'CX840', 'airline': 'CPA'}, {'no': 'LA6092', 'airline': 'LAN'}, {'no': 'OM5840', 'airline': 'MGL'}, {'no': 'MH9184', 'airline': 'MAS'}]",,,JFK,,,
2024-04-23,False,False,16:15,"[{'no': 'PG806', 'airline': 'BKP'}, {'no': 'CX6503', 'airline': 'CPA'}, {'no': 'HX3752', 'airline': 'CRK'}, {'no': 'QR4440', 'airline': 'QTR'}, {'no': 'TG7343', 'airline': 'THA'}]",,,USM,,,
2024-04-23,False,False,16:20,"[{'no': 'CX542', 'airline': 'CPA'}, {'no': 'QR5842', 'airline': 'QTR'}, {'no': 'JL7032', 'airline': 'JAL'}, {'no': 'FJ5476', 'airline': 'FJI'}]",,,HND,,,
2024-04-23,False,False,16:20,"[{'no': 'UQ2650', 'airline': 'CUH'}]",,,LHW,,,
2024-04-23,False,False,16:25,"[{'no': 'CX416', 'airline': 'CPA'}, {'no': 'QR5832', 'airline': 'QTR'}, {'no': 'QF8227', 'airline': 'QFA'}]",,,ICN,,,
2024-04-23,False,False,16:30,"[{'no': 'UO558', 'airline': 'HKE'}, {'no': 'CX5558', 'airline': 'CPA'}]",,,DAD,,,
2024-04-23,False,False,16:30,"[{'no': 'CX502', 'airline': 'CPA'}, {'no': 'JL7056', 'airline': 'JAL'}, {'no': 'QR5808', 'airline': 'QTR'}]",,,KIX,,,
2024-04-23,False,False,16:35,"[{'no': 'CI914', 'airline': 'CAL'}]",,,TPE,,,
2024-04-23,False,False,16:35,"[{'no': 'CX458', 'airline': 'CPA'}]",,,KHH,,,
2024-04-23,False,False,16:40,"[{'no': 'CX711', 'airline': 'CPA'}, {'no': 'AA8901', 'airline': 'AAL'}, {'no': 'FJ5460', 'airline': 'FJI'}, {'no': 'QR5848', 'airline': 'QTR'}, {'no': 'OM5735', 'airline': 'MGL'}]",,,SIN,,,
2024-04-23,False,False,16:40,"[{'no': 'VJ985', 'airline': 'VJC'}]",,,PQC,,,
2024-04-23,False,False,16:40,"[{'no': 'CX903', 'airline': 'CPA'}]",,,MNL,,,
2024-04-23,False,False,16:45,"[{'no': 'UO626', 'airline': 'HKE'}]",,,ICN,,,
2024-04-23,False,False,16:45,"[{'no': 'UO744', 'airline': 'HKE'}, {'no': 'CX5744', 'airline': 'CPA'}]",,,CNX,,,
2024-04-23,False,False,16:50,"[{'no': 'CX731', 'airline': 'CPA'}]",,,DXB,,,
2024-04-23,False,False,16:50,"[{'no': 'CX743', 'airline': 'CPA'}, {'no': 'QR5811', 'airline': 'QTR'}, {'no': 'VN3567', 'airline': 'HVN'}, {'no': 'AC9797', 'airline': 'ACA'}]",,,HAN,,,
2024-04-23,False,False,16:55,"[{'no': 'UO702', 'airline': 'HKE'}]",,,BKK,,,
2024-04-23,False,False,17:00,"[{'no': 'MU596', 'airline': 'CES'}, {'no': 'FM3032', 'airline': 'CSH'}]",,,HGH,,,
2024-04-23,False,False,17:00,"[{'no': 'CX312', 'airline': 'CPA'}, {'no': 'CA6516', 'airline': 'CCA'}]",,,PEK,,,
2024-04-23,False,False,17:00,"[{'no': 'CX396', 'airline': 'CPA'}]",,,WNZ,,,
2024-04-23,False,False,17:05,"[{'no': 'MU734', 'airline': 'CES'}]",,,KMG,,,
2024-04-23,False,False,17:05,"[{'no': 'MU510', 'airline': 'CES'}, {'no': 'HO3508', 'airline': 'DKH'}, {'no': 'FM3024', 'airline': 'CSH'}]",,,PVG,,,
2024-04-23,False,False,17:10,"[{'no': 'BR856', 'airline': 'EVA'}, {'no': 'HX1830', 'airline': 'CRK'}]",,,TPE,,,
2024-04-23,False,False,17:15,"[{'no': 'HX741', 'airline': 'CRK'}]",,,HKT,,,
2024-04-23,False,False,17:15,"[{'no': 'CA106', 'airline': 'CCA'}, {'no': 'CX6106', 'airline': 'CPA'}]",,,DLC,,,
2024-04-23,False,False,17:25,"[{'no': 'GJ8054', 'airline': 'CDC'}]",,,HGH,,,
2024-04-23,False,False,17:25,"[{'no': 'CX364', 'airline': 'CPA'}]",,,PVG,,,
2024-04-23,False,False,17:30,"[{'no': 'GA863', 'airline': 'GIA'}, {'no': 'HX1963', 'airline': 'CRK'}]",,,CGK,,,
2024-04-23,False,False,17:30,"[{'no': 'CA428', 'airline': 'CCA'}, {'no': 'CX6128', 'airline': 'CPA'}]",,,TFU,,,
2024-04-23,False,False,17:30,"[{'no': 'HX284', 'airline': 'CRK'}, {'no': 'BR2896', 'airline': 'EVA'}]",,,TPE,,,
2024-04-23,False,False,17:35,"[{'no': 'UO514', 'airline': 'HKE'}]",,,MNL,,,
2024-04-23,False,False,17:35,"[{'no': 'UO622', 'airline': 'HKE'}, {'no': 'CX5622', 'airline': 'CPA'}]",,,HND,,,
2024-04-23,False,False,17:35,"[{'no': 'CX685', 'airline': 'CPA'}]",,,BOM,,,
2024-04-23,False,False,17:40,"[{'no': 'CX990', 'airline': 'CPA'}]",,,FOC,,,
2024-04-23,False,False,17:45,"[{'no': 'CA110', 'airline': 'CCA'}, {'no': 'CX6110', 'airline': 'CPA'}]",,,PEK,,,
2024-04-23,False,False,17:45,"[{'no': 'CX978', 'airline': 'CPA'}]",,,XMN,,,
2024-04-23,False,False,17:50,"[{'no': 'ZH9092', 'airline': 'CSZ'}, {'no': 'CX6248', 'airline': 'CPA'}, {'no': 'CA3856', 'airline': 'CCA'}]",,,JJN,,,
2024-04-23,False,False,17:55,"[{'no': 'CX826', 'airline': 'CPA'}]",,,YYZ,,,
2024-04-23,False,False,17:55,"[{'no': 'HU706', 'airline': 'CHH'}, {'no': 'HX1206', 'airline': 'CRK'}]",,,HAK,,,
2024-04-23,False,False,18:00,"[{'no': 'AC008', 'airline': 'ACA'}, {'no': 'TG5866', 'airline': 'THA'}]",,,YVR,,,
2024-04-23,False,False,18:15,"[{'no': 'Z21265', 'airline': 'APG'}]",,,MNL,,,
2024-04-23,False,False,18:15,"[{'no': 'EK383', 'airline': 'UAE'}]",,,DXB,,,
2024-04-23,False,False,18:15,"[{'no': 'CX402', 'airline': 'CPA'}]",,,TPE,,,
2024-04-23,False,False,18:15,"[{'no': 'UO182', 'airline': 'HKE'}, {'no': 'CX5182', 'airline': 'CPA'}]",,,RMQ,,,
2024-04-23,False,False,18:15,"[{'no': 'PR307', 'airline': 'PAL'}]",,,MNL,,,
2024-04-23,False,False,18:25,"[{'no': 'CX812', 'airline': 'CPA'}, {'no': 'OM5812', 'airline': 'MGL'}]",,,BOS,,,
2024-04-23,False,False,18:30,"[{'no': 'HB704', 'airline': 'HGB'}]",,,TPE,,,
2024-04-23,False,False,18:35,"[{'no': 'CI916', 'airline': 'CAL'}]",,,TPE,,,
2024-04-23,False,False,18:35,"[{'no': 'CX703', 'airline': 'CPA'}, {'no': 'AC9778', 'airline': 'ACA'}, {'no': 'AA8895', 'airline': 'AAL'}, {'no': 'QR3452', 'airline': 'QTR'}, {'no': 'OM5669', 'airline': 'MGL'}, {'no': 'PG4562', 'airline': 'BKP'}]",,,BKK,,,
2024-04-23,False,False,18:40,"[{'no': '3U3960', 'airline': 'CSC'}]",,,TFU,,,
2024-04-23,False,False,18:40,"[{'no': 'UO116', 'airline': 'HKE'}]",,,TPE,,,
2024-04-23,False,False,18:45,"[{'no': 'RA410', 'airline': 'RNA'}]",,,KTM,,,
2024-04-23,False,False,18:50,"[{'no': 'FM810', 'airline': 'CSH'}, {'no': 'MU8630', 'airline': 'CES'}]",,,SHA,,,
2024-04-23,False,False,18:50,"[{'no': 'SQ895', 'airline': 'SIA'}]",,,SIN,,,
2024-04-23,False,False,18:55,"[{'no': 'HX765', 'airline': 'CRK'}, {'no': 'TK9224', 'airline': 'THY'}]",,,BKK,,,
2024-04-23,False,False,18:55,"[{'no': 'HX282', 'airline': 'CRK'}, {'no': 'BR2892', 'airline': 'EVA'}]",,,TPE,,,
2024-04-23,False,False,18:55,"[{'no': 'UA802', 'airline': 'UAL'}]",,,LAX,,,
2024-04-23,False,False,19:00,"[{'no': 'CX344', 'airline': 'CPA'}, {'no': 'CA6514', 'airline': 'CCA'}]",,,PEK,,,
2024-04-23,False,False,19:05,"[{'no': 'HX232', 'airline': 'CRK'}, {'no': 'HU8509', 'airline': 'CHH'}]",,,PVG,,,
2024-04-23,False,False,19:05,"[{'no': 'CX797', 'airline': 'CPA'}, {'no': 'BA4575', 'airline': 'BAW'}, {'no': 'QR5809', 'airline': 'QTR'}]",,,CGK,,,
2024-04-23,False,False,19:10,"[{'no': 'ZH8034', 'airline': 'CSZ'}, {'no': 'CA3820', 'airline': 'CCA'}]",,,TFU,,,
2024-04-23,False,False,19:10,"[{'no': 'CX111', 'airline': 'CPA'}, {'no': 'AY5841', 'airline': 'FIN'}, {'no': 'QR3463', 'airline': 'QTR'}, {'no': 'LH7001', 'airline': 'DLH'}, {'no': 'LA5643', 'airline': 'LAN'}, {'no': 'BA4133', 'airline': 'BAW'}, {'no': 'LX9501', 'airline': 'SWR'}, {'no': 'OM5617', 'airline': 'MGL'}]",,,SYD,,,
2024-04-23,False,False,19:10,"[{'no': 'HX107', 'airline': 'CRK'}, {'no': 'HU8052', 'airline': 'CHH'}]",,,HAK,,,
2024-04-23,False,False,19:15,"[{'no': 'MU2090', 'airline': 'CES'}]",,,NGB,,,
2024-04-23,False,False,19:15,"[{'no': 'CX603', 'airline': 'CPA'}]",,,KTM,,,
2024-04-23,False,False,19:20,"[{'no': 'CX362', 'airline': 'CPA'}]",,,PVG,,,
2024-04-23,False,False,19:30,"[{'no': 'QF128', 'airline': 'QFA'}, {'no': 'KL4896', 'airline': 'KLM'}, {'no': 'LA4894', 'airline': 'LAN'}, {'no': 'LY8791', 'airline': 'ELY'}, {'no': 'BA7496', 'airline': 'BAW'}, {'no': 'AY5005', 'airline': 'FIN'}]",,,SYD,,,
2024-04-23,False,False,19:40,"[{'no': 'BR872', 'airline': 'EVA'}, {'no': 'HX1832', 'airline': 'CRK'}]",,,TPE,,,
2024-04-23,False,False,19:40,"[{'no': '5J113', 'airline': 'CEB'}]",,,MNL,,,
2024-04-23,False,False,19:40,"[{'no': 'QR817', 'airline': 'QTR'}, {'no': 'WY6063', 'airline': 'OMA'}, {'no': 'IB7924', 'airline': 'IBE'}, {'no': 'LA6039', 'airline': 'LAN'}, {'no': 'CX9203', 'airline': 'CPA'}, {'no': 'JU8318', 'airline': 'ASL'}, {'no': 'BA2354', 'airline': 'BAW'}]",,,DOH,,,
2024-04-23,False,False,19:45,"[{'no': 'UO226', 'airline': 'HKE'}, {'no': 'CX5226', 'airline': 'CPA'}]",,,NGB,,,
