,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
2718,2024-02-17T23:00:00,21.1,21.1,17.7,81.13,0,0,,0,0,25.2,25.3,115,1016.2,70.7,17.8,0,0,0,10,Partially cloudy,partly-cloudy-night
2719,2024-02-18T00:00:00,21,21,18,82.99,0,0,rain,0,0,24.5,24.1,110,1016,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2720,2024-02-18T01:00:00,21,21,18,83,0,0,rain,0,0,21.2,16.5,100,1015,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2721,2024-02-18T02:00:00,21,21,18.1,83.48,0,0,rain,0,0,25.2,21.1,100,1015.2,70.7,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night
2722,2024-02-18T03:00:00,21,21,18,83.02,0,0,rain,0,0,20.9,18.3,110,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2723,2024-02-18T04:00:00,21,21,19,88.35,0,0,rain,0,0,23,14.7,100,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2724,2024-02-18T05:00:00,21,21,18.9,87.67,0,0,rain,0,0,21.6,16.4,100,1014.1,70.7,12.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2725,2024-02-18T06:00:00,21,21,19,88.35,0,0,rain,0,0,28.8,14.7,100,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2726,2024-02-18T07:00:00,21,21,19,88.35,0,0,rain,0,0,27.4,12.9,90,1015,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2727,2024-02-18T08:00:00,21.9,21.9,18.8,82.58,0,0,,,0,21.6,11.8,90,1015.4,65.6,14.1,76,0.3,1,10,Partially cloudy,partly-cloudy-day
2728,2024-02-18T09:00:00,23,23,19,78.22,0,0,,0,0,25.9,14.7,90,1016,50,10,252,0.9,3,10,Partially cloudy,partly-cloudy-day
2729,2024-02-18T10:00:00,24,24,19,73.66,0,0,,0,0,26.3,16.5,90,1016,50,10,237,0.9,2,10,Partially cloudy,partly-cloudy-day
2730,2024-02-18T11:00:00,24.9,24.9,18.8,68.92,0,0,,0,0,18,18.2,106,1016.3,55.2,17.8,343,1.2,3,10,Partially cloudy,partly-cloudy-day
2731,2024-02-18T12:00:00,27,27.7,17,54.4,0,0,,0,0,24.8,13,180,1016,50,10,682,2.5,7,10,Partially cloudy,partly-cloudy-day
2732,2024-02-18T13:00:00,28,28.6,17,51.32,0,0,,0,0,22.7,18.3,150,1015,50,10,861,3.1,9,10,Partially cloudy,partly-cloudy-day
2733,2024-02-18T14:00:00,26.1,26.1,18.8,64.36,0,0,,0,0,18,20.1,160,1014.2,70.7,18.8,836,3,8,10,Partially cloudy,partly-cloudy-day
2734,2024-02-18T15:00:00,25,25,19,69.4,0,0,,0,0,19.1,16.5,150,1014,50,10,618,2.2,6,10,Partially cloudy,partly-cloudy-day
2735,2024-02-18T16:00:00,26,26,19,65.41,0,0,,0,0,19.4,20.5,150,1013,50,10,411,1.5,4,10,Partially cloudy,partly-cloudy-day
2736,2024-02-18T17:00:00,24.1,24.1,18.9,72.73,0,0,,0,0,18,20.1,150,1013.3,70.7,18.8,191,0.7,2,10,Partially cloudy,partly-cloudy-day
2737,2024-02-18T18:00:00,24,24,19,73.68,0,0,,0,0,27,20.5,140,1013,50,10,88,0.3,1,10,Partially cloudy,partly-cloudy-day
2738,2024-02-18T19:00:00,23,23,19,78.25,0,0,,0,0,27,11.2,120,1013,49.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2739,2024-02-18T20:00:00,23,23,19.1,78.52,0,0,,0,0,18,12.8,101,1014,70.7,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2740,2024-02-18T21:00:00,23,23,20,83.25,0,0,,0,0,17.6,9.3,100,1014,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2741,2024-02-18T22:00:00,23,23,19,78.25,0,0,,0,0,15.1,9.3,100,1015,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2742,2024-02-18T23:00:00,23.1,23.1,18.8,76.9,0,0,,0,0,18,5.4,110,1015.2,70.7,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2744,2024-02-18T00:00:00,21,21,18,82.99,0,0,rain,0,0,24.5,24.1,110,1016,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2745,2024-02-18T01:00:00,21,21,18,83,0,0,rain,0,0,21.2,16.5,100,1015,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2746,2024-02-18T02:00:00,21,21,18.1,83.48,0,0,rain,0,0,25.2,21.1,100,1015.2,70.7,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night
2747,2024-02-18T03:00:00,21,21,18,83.02,0,0,rain,0,0,20.9,18.3,110,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2748,2024-02-18T04:00:00,21,21,19,88.35,0,0,rain,0,0,23,14.7,100,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2749,2024-02-18T05:00:00,21,21,18.9,87.67,0,0,rain,0,0,21.6,16.4,100,1014.1,70.7,12.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2750,2024-02-18T06:00:00,21,21,19,88.35,0,0,rain,0,0,28.8,14.7,100,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2751,2024-02-18T07:00:00,21,21,19,88.35,0,0,rain,0,0,27.4,12.9,90,1015,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2752,2024-02-18T08:00:00,21.9,21.9,18.8,82.58,0,0,,,0,21.6,11.8,90,1015.4,65.6,14.1,76,0.3,1,10,Partially cloudy,partly-cloudy-day
2753,2024-02-18T09:00:00,23,23,19,78.22,0,0,,0,0,25.9,14.7,90,1016,50,10,252,0.9,3,10,Partially cloudy,partly-cloudy-day
2754,2024-02-18T10:00:00,24,24,19,73.66,0,0,,0,0,26.3,16.5,90,1016,50,10,237,0.9,2,10,Partially cloudy,partly-cloudy-day
2755,2024-02-18T11:00:00,24.9,24.9,18.8,68.92,0,0,,0,0,18,18.2,106,1016.3,55.2,17.8,343,1.2,3,10,Partially cloudy,partly-cloudy-day
2756,2024-02-18T12:00:00,27,27.7,17,54.4,0,0,,0,0,24.8,13,180,1016,50,10,682,2.5,7,10,Partially cloudy,partly-cloudy-day
2757,2024-02-18T13:00:00,28,28.6,17,51.32,0,0,,0,0,22.7,18.3,150,1015,50,10,861,3.1,9,10,Partially cloudy,partly-cloudy-day
2758,2024-02-18T14:00:00,26.1,26.1,18.8,64.36,0,0,,0,0,18,20.1,160,1014.2,70.7,18.8,836,3,8,10,Partially cloudy,partly-cloudy-day
2759,2024-02-18T15:00:00,25,25,19,69.4,0,0,,0,0,19.1,16.5,150,1014,50,10,618,2.2,6,10,Partially cloudy,partly-cloudy-day
2760,2024-02-18T16:00:00,26,26,19,65.41,0,0,,0,0,19.4,20.5,150,1013,50,10,411,1.5,4,10,Partially cloudy,partly-cloudy-day
2761,2024-02-18T17:00:00,24.1,24.1,18.9,72.73,0,0,,0,0,18,20.1,150,1013.3,70.7,18.8,191,0.7,2,10,Partially cloudy,partly-cloudy-day
2762,2024-02-18T18:00:00,24,24,19,73.68,0,0,,0,0,27,20.5,140,1013,50,10,88,0.3,1,10,Partially cloudy,partly-cloudy-day
2763,2024-02-18T19:00:00,23,23,19,78.25,0,0,,0,0,27,11.2,120,1013,49.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2764,2024-02-18T20:00:00,23,23,19.1,78.52,0,0,,0,0,18,12.8,101,1014,70.7,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2765,2024-02-18T21:00:00,23,23,20,83.25,0,0,,0,0,17.6,9.3,100,1014,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2766,2024-02-18T22:00:00,23,23,19,78.25,0,0,,0,0,15.1,9.3,100,1015,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2767,2024-02-18T23:00:00,23.1,23.1,18.8,76.9,0,0,,0,0,18,5.4,110,1015.2,70.7,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2768,2024-02-19T00:00:00,23,23,19,78.26,0,0,,0,0,9.7,3.6,260,1015,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2769,2024-02-19T01:00:00,23,23,19,78.25,0,0,,0,0,9.7,7.5,50,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2770,2024-02-19T02:00:00,22.8,22.8,19.1,79.34,0,0,,0,0,18,6.3,36,1014.3,70.7,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night
2771,2024-02-19T03:00:00,22,22,20,88.46,0,0,,0,0,11.5,11.1,80,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2772,2024-02-19T04:00:00,22,22,20,88.46,0,0,,0,0,11.9,11.1,80,1014,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2773,2024-02-19T05:00:00,21.9,21.9,19.2,84.74,0,0,,0,0,18,9.1,86,1013.4,53.5,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2774,2024-02-19T06:00:00,23,23,19,78.25,0,0,,0,0,17.6,7.6,110,1014,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2775,2024-02-19T07:00:00,23,23,19,78.26,0,0,,0,0,17.6,9.4,150,1014,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2776,2024-02-19T08:00:00,23,23,19.1,78.64,0,0,,,0,7.2,14.5,140,1015.1,58.7,13.1,60,0.2,1,5,Partially cloudy,partly-cloudy-day
2777,2024-02-19T09:00:00,24,24,19,73.68,0,0,,0,0,15.1,7.6,130,1016,50.2,10,210,0.8,2,3,Partially cloudy,partly-cloudy-day
2778,2024-02-19T10:00:00,24,24,20,78.4,0,0,,0,0,16.2,16.5,140,1016,50.1,10,287,1,3,5,Partially cloudy,partly-cloudy-day
2779,2024-02-19T11:00:00,24.7,24.7,19.8,74.09,0,0,,0,0,14.4,13.7,159,1016.5,70.7,13.1,574,2.1,6,5,Partially cloudy,partly-cloudy-day
2780,2024-02-19T12:00:00,25,25,20,73.83,0,0,,0,0,19.1,9.4,150,1016,50.1,10,492,1.8,5,5,Partially cloudy,partly-cloudy-day
2781,2024-02-19T13:00:00,26,26,20,69.59,0,0,,0,0,15.1,13,200,1015,50.1,10,691,2.5,7,3,Partially cloudy,partly-cloudy-day
2782,2024-02-19T14:00:00,26,26,19.8,68.89,0,0,,0,0,14.4,16.2,189,1014.4,70.7,18.8,692,2.5,7,3,Partially cloudy,partly-cloudy-day
2783,2024-02-19T15:00:00,26,26,20,69.58,0,0,rain,0,0,16.9,16.6,200,1014,50,10,615,2.2,6,10,Partially cloudy,partly-cloudy-day
2784,2024-02-19T16:00:00,25,25,20,73.83,0,0,,0,0,20.9,16.6,200,1014,50,10,472,1.7,5,3,Partially cloudy,partly-cloudy-day
2785,2024-02-19T17:00:00,25,25,19.9,73.37,0,0,,0,0,18,17.4,144,1013.4,70.7,22.9,353,1.3,4,3,Partially cloudy,partly-cloudy-day
2786,2024-02-19T18:00:00,24,24,20,78.38,0,0,,0,0,27.7,16.6,150,1013,50,10,127,0.5,1,3,Partially cloudy,partly-cloudy-day
2787,2024-02-19T19:00:00,24,24,20,78.38,0,0,,0,0,25.6,16.6,110,1013,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2788,2024-02-19T20:00:00,23.7,23.7,20.2,80.67,0,0,rain,0,0,18,16.4,110,1014.2,70.7,16.2,0,0,0,3,Partially cloudy,partly-cloudy-night
2789,2024-02-19T21:00:00,23,23,21,88.51,0,0,rain,0,0,31.3,14.8,100,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2790,2024-02-19T22:00:00,23,23,21,88.51,0,0,rain,0,0,31,16.6,130,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2791,2024-02-19T23:00:00,22.9,22.9,20.8,88.13,0,0,rain,0,0,18,18.4,110,1015,70.7,12.1,0,0,0,5,Partially cloudy,partly-cloudy-night
2793,2024-02-19T00:00:00,23,23,19,78.26,0,0,,0,0,9.7,3.6,260,1015,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2794,2024-02-19T01:00:00,23,23,19,78.25,0,0,,0,0,9.7,7.5,50,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2795,2024-02-19T02:00:00,22.8,22.8,19.1,79.34,0,0,,0,0,18,6.3,36,1014.3,70.7,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night
2796,2024-02-19T03:00:00,22,22,20,88.46,0,0,,0,0,11.5,11.1,80,1014,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2797,2024-02-19T04:00:00,22,22,20,88.46,0,0,,0,0,11.9,11.1,80,1014,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2798,2024-02-19T05:00:00,21.9,21.9,19.2,84.74,0,0,,0,0,18,9.1,86,1013.4,53.5,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2799,2024-02-19T06:00:00,23,23,19,78.25,0,0,,0,0,17.6,7.6,110,1014,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2800,2024-02-19T07:00:00,23,23,19,78.26,0,0,,0,0,17.6,9.4,150,1014,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-day
2801,2024-02-19T08:00:00,23,23,19.1,78.64,0,0,,,0,7.2,14.5,140,1015.1,58.7,13.1,60,0.2,1,5,Partially cloudy,partly-cloudy-day
2802,2024-02-19T09:00:00,24,24,19,73.68,0,0,,0,0,15.1,7.6,130,1016,50.2,10,210,0.8,2,3,Partially cloudy,partly-cloudy-day
2803,2024-02-19T10:00:00,24,24,20,78.4,0,0,,0,0,16.2,16.5,140,1016,50.1,10,287,1,3,5,Partially cloudy,partly-cloudy-day
2804,2024-02-19T11:00:00,24.7,24.7,19.8,74.09,0,0,,0,0,14.4,13.7,159,1016.5,70.7,13.1,574,2.1,6,5,Partially cloudy,partly-cloudy-day
2805,2024-02-19T12:00:00,25,25,20,73.83,0,0,,0,0,19.1,9.4,150,1016,50.1,10,492,1.8,5,5,Partially cloudy,partly-cloudy-day
2806,2024-02-19T13:00:00,26,26,20,69.59,0,0,,0,0,15.1,13,200,1015,50.1,10,691,2.5,7,3,Partially cloudy,partly-cloudy-day
2807,2024-02-19T14:00:00,26,26,19.8,68.89,0,0,,0,0,14.4,16.2,189,1014.4,70.7,18.8,692,2.5,7,3,Partially cloudy,partly-cloudy-day
2808,2024-02-19T15:00:00,26,26,20,69.58,0,0,rain,0,0,16.9,16.6,200,1014,50,10,615,2.2,6,10,Partially cloudy,partly-cloudy-day
2809,2024-02-19T16:00:00,25,25,20,73.83,0,0,,0,0,20.9,16.6,200,1014,50,10,472,1.7,5,3,Partially cloudy,partly-cloudy-day
2810,2024-02-19T17:00:00,25,25,19.9,73.37,0,0,,0,0,18,17.4,144,1013.4,70.7,22.9,353,1.3,4,3,Partially cloudy,partly-cloudy-day
2811,2024-02-19T18:00:00,24,24,20,78.38,0,0,,0,0,27.7,16.6,150,1013,50,10,127,0.5,1,3,Partially cloudy,partly-cloudy-day
2812,2024-02-19T19:00:00,24,24,20,78.38,0,0,,0,0,25.6,16.6,110,1013,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2813,2024-02-19T20:00:00,23.7,23.7,20.2,80.67,0,0,rain,0,0,18,16.4,110,1014.2,70.7,16.2,0,0,0,3,Partially cloudy,partly-cloudy-night
2814,2024-02-19T21:00:00,23,23,21,88.51,0,0,rain,0,0,31.3,14.8,100,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2815,2024-02-19T22:00:00,23,23,21,88.51,0,0,rain,0,0,31,16.6,130,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2816,2024-02-19T23:00:00,22.9,22.9,20.8,88.13,0,0,rain,0,0,18,18.4,110,1015,70.7,12.1,0,0,0,5,Partially cloudy,partly-cloudy-night
2817,2024-02-20T00:00:00,24,24,19,73.68,0,0,rain,0,0,32.4,18.3,150,1014,50.1,10,0,0,0,5,Partially cloudy,partly-cloudy-night
2818,2024-02-20T01:00:00,24,24,19,73.69,0,0,rain,0,0,33.8,24.1,140,1014,50.1,10,0,0,0,5,Partially cloudy,partly-cloudy-night
2819,2024-02-20T02:00:00,23.8,23.8,19,74.53,0,0,,0,0,37,18.2,149,1014.3,70.7,17.2,0,0,0,5,Partially cloudy,partly-cloudy-night
2820,2024-02-20T03:00:00,24,24,20,78.4,0,0,rain,0,0,22.3,12.9,140,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2821,2024-02-20T04:00:00,24,24,20,78.41,0,0,rain,0,0,24.8,16.5,130,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2822,2024-02-20T05:00:00,23.7,23.7,19.8,78.71,0,0,rain,0,0,18,17.2,149,1013.4,70.7,17.7,0,0,0,3,Partially cloudy,partly-cloudy-night
2823,2024-02-20T06:00:00,24,24,20,78.39,0,0,rain,0,0,26.3,16.5,140,1014,50,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2824,2024-02-20T07:00:00,23,23,20,83.25,0,0,,0,0,29.9,11.2,110,1014,50,10,0,0,0,3,Partially cloudy,partly-cloudy-day
2825,2024-02-20T08:00:00,23.7,23.7,20.8,83.35,0,0,,,0,10.8,17.3,145,1015.1,70.7,20.3,80,0.3,1,3,Partially cloudy,partly-cloudy-day
2826,2024-02-20T09:00:00,25,25,20,73.83,0,0,,0,0,31,16.6,150,1016,50,10,302,1.1,3,3,Partially cloudy,partly-cloudy-day
2827,2024-02-20T10:00:00,26,26,20,69.6,0,0,,0,0,30.2,13,160,1016,50,10,517,1.9,5,10,Partially cloudy,partly-cloudy-day
2828,2024-02-20T11:00:00,26.1,26.1,20.1,69.63,0,0,,0,0,18,16.7,149,1016.1,65.5,20.3,694,2.5,7,10,Partially cloudy,partly-cloudy-day
2829,2024-02-20T12:00:00,28,29.7,20,61.88,0,0,,0,0,29.2,20.5,140,1015,50,10,811,2.9,8,10,Partially cloudy,partly-cloudy-day
2830,2024-02-20T13:00:00,27,28.5,20,65.6,0,0,,0,0,29.2,24.1,150,1014,50,10,857,3.1,9,10,Partially cloudy,partly-cloudy-day
2831,2024-02-20T14:00:00,26.9,28.4,20.2,66.78,0,0,,0,0,25.2,23.8,150,1013.3,50.1,22.9,830,3,8,10,Partially cloudy,partly-cloudy-day
2832,2024-02-20T15:00:00,27,28.8,21,69.76,0,0,,0,0,30.6,22.3,150,1013,50,10,731,2.6,7,10,Partially cloudy,partly-cloudy-day
2833,2024-02-20T16:00:00,26,26,22,78.66,0,0,,0,0,30.6,16.6,150,1012,50.1,10,569,2,6,10,Partially cloudy,partly-cloudy-day
2834,2024-02-20T17:00:00,25.7,25.7,21.7,78.82,0,0,,0,0,25.2,21.1,140,1012.3,70.7,20.3,361,1.3,4,10,Partially cloudy,partly-cloudy-day
2835,2024-02-20T18:00:00,25,25,22,83.47,0,0,,0,0,35.6,20.5,130,1012,50.1,10,136,0.5,1,10,Partially cloudy,partly-cloudy-day
2836,2024-02-20T19:00:00,25,25,22,83.46,0,0,,0,0,35.3,14.8,120,1013,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2837,2024-02-20T20:00:00,24.8,24.8,21.7,83.37,0,0,,0,0,28.8,12.1,150,1014.1,70.7,20.3,0,0,0,10,Partially cloudy,partly-cloudy-night
2838,2024-02-20T21:00:00,25,25,22,83.48,0,0,,0,0,28.1,7.6,150,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2839,2024-02-20T22:00:00,25,25,21,78.53,0,0,,0,0,30.6,13,180,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2840,2024-02-20T23:00:00,24.8,24.8,21.7,82.9,0,0,,0,0,28.8,12.9,149,1015,70.7,15.2,0,0,0,10,Partially cloudy,partly-cloudy-night
2842,2024-02-20T00:00:00,24,24,19,73.68,0,0,rain,0,0,32.4,18.3,150,1014,50.1,10,0,0,0,5,Partially cloudy,partly-cloudy-night
2843,2024-02-20T01:00:00,24,24,19,73.69,0,0,rain,0,0,33.8,24.1,140,1014,50.1,10,0,0,0,5,Partially cloudy,partly-cloudy-night
2844,2024-02-20T02:00:00,23.8,23.8,19,74.53,0,0,,0,0,37,18.2,149,1014.3,70.7,17.2,0,0,0,5,Partially cloudy,partly-cloudy-night
2845,2024-02-20T03:00:00,24,24,20,78.4,0,0,rain,0,0,22.3,12.9,140,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2846,2024-02-20T04:00:00,24,24,20,78.41,0,0,rain,0,0,24.8,16.5,130,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2847,2024-02-20T05:00:00,23.7,23.7,19.8,78.71,0,0,rain,0,0,18,17.2,149,1013.4,70.7,17.7,0,0,0,3,Partially cloudy,partly-cloudy-night
2848,2024-02-20T06:00:00,24,24,20,78.39,0,0,rain,0,0,26.3,16.5,140,1014,50,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2849,2024-02-20T07:00:00,23,23,20,83.25,0,0,,0,0,29.9,11.2,110,1014,50,10,0,0,0,3,Partially cloudy,partly-cloudy-day
2850,2024-02-20T08:00:00,23.7,23.7,20.8,83.35,0,0,,,0,10.8,17.3,145,1015.1,70.7,20.3,80,0.3,1,3,Partially cloudy,partly-cloudy-day
2851,2024-02-20T09:00:00,25,25,20,73.83,0,0,,0,0,31,16.6,150,1016,50,10,302,1.1,3,3,Partially cloudy,partly-cloudy-day
2852,2024-02-20T10:00:00,26,26,20,69.6,0,0,,0,0,30.2,13,160,1016,50,10,517,1.9,5,10,Partially cloudy,partly-cloudy-day
2853,2024-02-20T11:00:00,26.1,26.1,20.1,69.63,0,0,,0,0,18,16.7,149,1016.1,65.5,20.3,694,2.5,7,10,Partially cloudy,partly-cloudy-day
2854,2024-02-20T12:00:00,28,29.7,20,61.88,0,0,,0,0,29.2,20.5,140,1015,50,10,811,2.9,8,10,Partially cloudy,partly-cloudy-day
2855,2024-02-20T13:00:00,27,28.5,20,65.6,0,0,,0,0,29.2,24.1,150,1014,50,10,857,3.1,9,10,Partially cloudy,partly-cloudy-day
2856,2024-02-20T14:00:00,26.9,28.4,20.2,66.78,0,0,,0,0,25.2,23.8,150,1013.3,50.1,22.9,830,3,8,10,Partially cloudy,partly-cloudy-day
2857,2024-02-20T15:00:00,27,28.8,21,69.76,0,0,,0,0,30.6,22.3,150,1013,50,10,731,2.6,7,10,Partially cloudy,partly-cloudy-day
2858,2024-02-20T16:00:00,26,26,22,78.66,0,0,,0,0,30.6,16.6,150,1012,50.1,10,569,2,6,10,Partially cloudy,partly-cloudy-day
2859,2024-02-20T17:00:00,25.7,25.7,21.7,78.82,0,0,,0,0,25.2,21.1,140,1012.3,70.7,20.3,361,1.3,4,10,Partially cloudy,partly-cloudy-day
2860,2024-02-20T18:00:00,25,25,22,83.47,0,0,,0,0,35.6,20.5,130,1012,50.1,10,136,0.5,1,10,Partially cloudy,partly-cloudy-day
2861,2024-02-20T19:00:00,25,25,22,83.46,0,0,,0,0,35.3,14.8,120,1013,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2862,2024-02-20T20:00:00,24.8,24.8,21.7,83.37,0,0,,0,0,28.8,12.1,150,1014.1,70.7,20.3,0,0,0,10,Partially cloudy,partly-cloudy-night
2863,2024-02-20T21:00:00,25,25,22,83.48,0,0,,0,0,28.1,7.6,150,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2864,2024-02-20T22:00:00,25,25,21,78.53,0,0,,0,0,30.6,13,180,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2865,2024-02-20T23:00:00,24.8,24.8,21.7,82.9,0,0,,0,0,28.8,12.9,149,1015,70.7,15.2,0,0,0,10,Partially cloudy,partly-cloudy-night
2866,2024-02-21T00:00:00,25,25,21,78.53,0,0,,0,0,40,13,160,1014,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2867,2024-02-21T01:00:00,25,25,21,78.53,0,0,,0,0,41.8,20.5,190,1014,27.7,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2868,2024-02-21T02:00:00,24.7,24.7,21.1,80.33,0,0,,0,0,28.8,17.3,198,1014.1,32.9,17.7,0,0,0,10,Partially cloudy,partly-cloudy-night
2869,2024-02-21T03:00:00,25,25,21,78.54,0,0,,0,0,23,13,230,1013,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2870,2024-02-21T04:00:00,24,24,20,78.4,0,0,,0,0,18,11.2,230,1013,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2871,2024-02-21T05:00:00,23.1,23.1,21,87.91,0,0,,0,0,28.8,8.9,223,1013.3,58.6,20.3,0,0,0,10,Partially cloudy,partly-cloudy-night
2872,2024-02-21T06:00:00,23,23,21,88.54,0,0,,0,0,17.3,7.6,240,1013,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2873,2024-02-21T07:00:00,24,24,20,78.4,0,0,,0,0,24.5,3.6,175,1014,27.6,10,0,0,0,3,Partially cloudy,partly-cloudy-day
2874,2024-02-21T08:00:00,24,24,19.8,77.54,0,0,,,0,21.6,18.1,140,1014.2,50,20.3,85,0.3,1,3,Partially cloudy,partly-cloudy-day
2875,2024-02-21T09:00:00,25,25,19,69.42,0,0,,0,0,29.9,13,150,1015,50.1,10,311,1.1,3,3,Partially cloudy,partly-cloudy-day
2876,2024-02-21T10:00:00,27,28.5,20,65.63,0,0,,0,0,25.9,16.5,50,1015,50.1,10,530,1.9,5,3,Partially cloudy,partly-cloudy-day
2877,2024-02-21T11:00:00,25.9,25.9,19.8,69.09,0,0,,0,0,21.6,10.1,212,1016,55.2,20.3,707,2.5,7,5,Partially cloudy,partly-cloudy-day
2878,2024-02-21T12:00:00,26,26,20,69.58,0,0,,0,0,26.3,11.2,190,1015,50.1,10,822,3,8,5,Partially cloudy,partly-cloudy-day
2879,2024-02-21T13:00:00,27,28.2,19,61.67,0,0,,0,0,27.7,18.3,210,1014,50,10,868,3.1,9,5,Partially cloudy,partly-cloudy-day
2880,2024-02-21T14:00:00,27.2,28.4,19.2,61.62,0,0,,0,0,21.6,21.9,183,1013.3,27.7,20.3,842,3,8,3,Partially cloudy,partly-cloudy-day
2881,2024-02-21T15:00:00,27,28.2,19,61.67,0,0,,0,0,23,18.3,210,1013,27.6,10,740,2.7,7,3,Partially cloudy,partly-cloudy-day
2882,2024-02-21T16:00:00,26,26,20,69.58,0,0,,0,0,22,18.4,200,1012,27.7,10,577,2.1,6,3,Partially cloudy,partly-cloudy-day
2883,2024-02-21T17:00:00,25.8,25.8,19.8,69.53,0,0,,0,0,21.6,17.3,155,1012.5,32.8,20.3,368,1.3,4,3,Partially cloudy,partly-cloudy-day
2884,2024-02-21T18:00:00,25,25,20,73.84,0,0,,0,0,23,14.8,160,1013,50.1,10,140,0.5,1,3,Partially cloudy,partly-cloudy-day
2885,2024-02-21T19:00:00,25,25,20,73.85,0,0,,0,0,25.6,14.8,150,1014,50.1,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2886,2024-02-21T20:00:00,24.7,24.7,20.1,75.57,0,0,,0,0,21.6,11.1,145,1014.2,50.1,20.3,0,0,0,3,Partially cloudy,partly-cloudy-night
2887,2024-02-21T21:00:00,24,24,21,83.36,0,0,,0,0,16.6,7.6,190,1015,50,10,0,0,0,3,Partially cloudy,partly-cloudy-night
