date,arrival,cargo,time,flight,status,statusCode,origin,baggage,hall,terminal,stand
2024-04-19,True,False,07:45,"[{'no': 'CX156', 'airline': 'CPA'}, {'no': 'BA4146', 'airline': 'BAW'}, {'no': 'JL7906', 'airline': 'JAL'}, {'no': 'OM5632', 'airline': 'MGL'}, {'no': 'QR3467', 'airline': 'QTR'}, {'no': 'AY5850', 'airline': 'FIN'}]",,,BNE,,,,
2024-04-19,True,False,07:55,"[{'no': 'CX252', 'airline': 'CPA'}]",,,LHR,,,,
2024-04-19,True,False,08:00,"[{'no': 'HX762', 'airline': 'CRK'}, {'no': 'TK9226', 'airline': 'THY'}]",,,BKK,,,,
2024-04-19,True,False,08:10,"[{'no': '5J272', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-19,True,False,08:10,"[{'no': 'CX662', 'airline': 'CPA'}]",,,DAC,,,,
2024-04-19,True,False,08:30,"[{'no': '5J150', 'airline': 'CEB'}]",,,CRK,,,,
2024-04-19,True,False,08:50,"[{'no': 'BR891', 'airline': 'EVA'}, {'no': 'HX1819', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,08:55,"[{'no': '5J240', 'airline': 'CEB'}]",,,CEB,,,,
2024-04-19,True,False,08:55,"[{'no': 'CX610', 'airline': 'CPA'}, {'no': 'QF8216', 'airline': 'QFA'}, {'no': 'AA8962', 'airline': 'AAL'}]",,,CMB,,,,
2024-04-19,True,False,09:00,"[{'no': 'HX768', 'airline': 'CRK'}, {'no': 'TK9216', 'airline': 'THY'}]",,,BKK,,,,
2024-04-19,True,False,09:10,"[{'no': 'CI933', 'airline': 'CAL'}, {'no': 'AE5213', 'airline': 'MDA'}]",,,KHH,,,,
2024-04-19,True,False,09:10,"[{'no': 'CX449', 'airline': 'CPA'}]",,,KHH,,,,
2024-04-19,True,False,09:10,"[{'no': 'CX694', 'airline': 'CPA'}, {'no': 'OM5751', 'airline': 'MGL'}, {'no': 'JL7908', 'airline': 'JAL'}, {'no': 'AA8944', 'airline': 'AAL'}]",,,DEL,,,,
2024-04-19,True,False,09:15,"[{'no': 'CI601', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,09:35,"[{'no': 'CX624', 'airline': 'CPA'}]",,,BLR,,,,
2024-04-19,True,False,09:40,"[{'no': 'CX632', 'airline': 'CPA'}, {'no': 'JL7914', 'airline': 'JAL'}, {'no': 'AA8946', 'airline': 'AAL'}]",,,MAA,,,,
2024-04-19,True,False,09:45,"[{'no': '5J110', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-19,True,False,09:45,"[{'no': 'FD515', 'airline': 'AIQ'}]",,,CNX,,,,
2024-04-19,True,False,09:45,"[{'no': 'SU212', 'airline': 'AFL'}]",,,SVO,,,,
2024-04-19,True,False,09:50,"[{'no': 'CX660', 'airline': 'CPA'}, {'no': 'AA8945', 'airline': 'AAL'}, {'no': 'OM5624', 'airline': 'MGL'}, {'no': 'JL7912', 'airline': 'JAL'}]",,,BOM,,,,
2024-04-19,True,False,09:55,"[{'no': 'CX407', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-19,True,False,10:00,"[{'no': 'FD508', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-19,True,False,10:05,"[{'no': 'BR851', 'airline': 'EVA'}, {'no': 'HX1821', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,10:05,"[{'no': 'CI903', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,10:10,"[{'no': 'PR300', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-19,True,False,10:15,"[{'no': 'UO625', 'airline': 'HKE'}]",,,HND,,,,
2024-04-19,True,False,10:20,"[{'no': 'MU2901', 'airline': 'CES'}]",,,WUX,,,,
2024-04-19,True,False,10:20,"[{'no': 'TR978', 'airline': 'TGW'}]",,,SIN,,,,
2024-04-19,True,False,10:20,"[{'no': 'CX738', 'airline': 'CPA'}]",,,DXB,,,,
2024-04-19,True,False,10:25,"[{'no': 'MU9623', 'airline': 'CES'}]",,,KMG,,,,
2024-04-19,True,False,10:25,"[{'no': 'CX616', 'airline': 'CPA'}, {'no': 'GF4066', 'airline': 'GFA'}, {'no': 'AC9761', 'airline': 'ACA'}, {'no': 'PG4571', 'airline': 'BKP'}, {'no': 'AA8953', 'airline': 'AAL'}, {'no': 'OM5636', 'airline': 'MGL'}]",,,BKK,,,,
2024-04-19,True,False,10:30,"[{'no': 'CX912', 'airline': 'CPA'}, {'no': 'AC9788', 'airline': 'ACA'}]",,,MNL,,,,
2024-04-19,True,False,10:30,"[{'no': 'MU765', 'airline': 'CES'}, {'no': 'FM3033', 'airline': 'CSH'}]",,,NKG,,,,
2024-04-19,True,False,10:30,"[{'no': 'HX497', 'airline': 'CRK'}, {'no': 'HU8201', 'airline': 'CHH'}]",,,CKG,,,,
2024-04-19,True,False,10:35,"[{'no': 'MF8715', 'airline': 'CXA'}]",,,JJN,,,,
2024-04-19,True,False,10:45,"[{'no': 'CX692', 'airline': 'CPA'}, {'no': 'FJ5461', 'airline': 'FJI'}, {'no': 'OM5736', 'airline': 'MGL'}, {'no': 'AA8899', 'airline': 'AAL'}, {'no': 'AY5116', 'airline': 'FIN'}]",,,SIN,,,,
2024-04-19,True,False,10:50,"[{'no': 'HX221', 'airline': 'CRK'}, {'no': 'HU8524', 'airline': 'CHH'}]",,,NKG,,,,
2024-04-19,True,False,10:50,"[{'no': 'VJ872', 'airline': 'VJC'}]",,,HAN,,,,
2024-04-19,True,False,10:55,"[{'no': 'OM297', 'airline': 'MGL'}, {'no': 'CX6200', 'airline': 'CPA'}]",,,UBN,,,,
2024-04-19,True,False,10:55,"[{'no': 'BR845', 'airline': 'EVA'}, {'no': 'HX1845', 'airline': 'CRK'}]",,,KHH,,,,
2024-04-19,True,False,10:55,"[{'no': 'HX129', 'airline': 'CRK'}, {'no': 'HU8517', 'airline': 'CHH'}]",,,HGH,,,,
2024-04-19,True,False,10:55,"[{'no': 'KE171', 'airline': 'KAL'}, {'no': 'DL7771', 'airline': 'DAL'}]",,,ICN,,,,
2024-04-19,True,False,11:00,"[{'no': 'MU721', 'airline': 'CES'}, {'no': 'FM3013', 'airline': 'CSH'}]",,,SHA,,,,
2024-04-19,True,False,11:15,"[{'no': 'AK138', 'airline': 'AXM'}]",,,KUL,,,,
2024-04-19,True,False,11:20,"[{'no': 'MF381', 'airline': 'CXA'}]",,,XMN,,,,
2024-04-19,True,False,11:20,"[{'no': 'MF8655', 'airline': 'CXA'}]",,,HGH,,,,
2024-04-19,True,False,11:20,"[{'no': 'SQ874', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-19,True,False,11:30,"[{'no': 'ZH9095', 'airline': 'CSZ'}, {'no': 'CX6251', 'airline': 'CPA'}, {'no': 'CA3361', 'airline': 'CCA'}]",,,WUX,,,,
2024-04-19,True,False,11:30,"[{'no': 'CX361', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-19,True,False,11:35,"[{'no': 'MU5089', 'airline': 'CES'}]",,,TYN,,,,
2024-04-19,True,False,11:35,"[{'no': 'CA101', 'airline': 'CCA'}, {'no': 'CX6101', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-19,True,False,11:40,"[{'no': 'OZ721', 'airline': 'AAR'}, {'no': 'HX1551', 'airline': 'CRK'}]",,,ICN,,,,
2024-04-19,True,False,11:40,"[{'no': 'UO227', 'airline': 'HKE'}, {'no': 'CX5227', 'airline': 'CPA'}]",,,NGB,,,,
2024-04-19,True,False,11:45,"[{'no': 'MM063', 'airline': 'APJ'}]",,,KIX,,,,
2024-04-19,True,False,11:45,"[{'no': 'UO131', 'airline': 'HKE'}]",,,KHH,,,,
2024-04-19,True,False,11:45,"[{'no': 'CX983', 'airline': 'CPA'}]",,,CAN,,,,
2024-04-19,True,False,11:45,"[{'no': 'TG600', 'airline': 'THA'}, {'no': 'TK8010', 'airline': 'THY'}, {'no': 'WY5902', 'airline': 'OMA'}, {'no': 'AC7408', 'airline': 'ACA'}, {'no': 'GF6300', 'airline': 'GFA'}]",,,BKK,,,,
2024-04-19,True,False,11:50,"[{'no': 'MU501', 'airline': 'CES'}, {'no': 'FM3015', 'airline': 'CSH'}, {'no': 'HO3503', 'airline': 'DKH'}]",,,PVG,,,,
2024-04-19,True,False,11:50,"[{'no': 'MU5017', 'airline': 'CES'}, {'no': 'FM3011', 'airline': 'CSH'}]",,,SHA,,,,
2024-04-19,True,False,11:50,"[{'no': 'CA103', 'airline': 'CCA'}, {'no': 'CX6103', 'airline': 'CPA'}]",,,TSN,,,,
2024-04-19,True,False,11:50,"[{'no': 'MU5015', 'airline': 'CES'}]",,,PKX,,,,
2024-04-19,True,False,11:50,"[{'no': 'HX235', 'airline': 'CRK'}]",,,PVG,,,,
2024-04-19,True,False,11:55,"[{'no': 'DR5053', 'airline': 'RLH'}]",,,JHG,,,,
2024-04-19,True,False,11:55,"[{'no': 'UO193', 'airline': 'HKE'}, {'no': 'CX5193', 'airline': 'CPA'}]",,,RMQ,,,,
2024-04-19,True,False,11:55,"[{'no': 'MU6097', 'airline': 'CES'}]",,,LHW,,,,
2024-04-19,True,False,12:10,"[{'no': 'CZ309', 'airline': 'CSN'}]",,,PKX,,,,
2024-04-19,True,False,12:10,"[{'no': 'BR867', 'airline': 'EVA'}, {'no': 'HX1823', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,12:10,"[{'no': 'CA411', 'airline': 'CCA'}, {'no': 'CX6121', 'airline': 'CPA'}]",,,TFU,,,,
2024-04-19,True,False,12:10,"[{'no': 'HX603', 'airline': 'CRK'}, {'no': 'TK9212', 'airline': 'THY'}]",,,KIX,,,,
2024-04-19,True,False,12:10,"[{'no': 'CX700', 'airline': 'CPA'}, {'no': 'AA8893', 'airline': 'AAL'}, {'no': 'QR5854', 'airline': 'QTR'}, {'no': 'FJ5455', 'airline': 'FJI'}, {'no': 'OM5640', 'airline': 'MGL'}, {'no': 'AY5102', 'airline': 'FIN'}, {'no': 'AC9760', 'airline': 'ACA'}, {'no': 'PG4553', 'airline': 'BKP'}]",,,BKK,,,,
2024-04-19,True,False,12:15,"[{'no': 'TW115', 'airline': 'TWB'}]",,,ICN,,,,
2024-04-19,True,False,12:15,"[{'no': 'CX597', 'airline': 'CPA'}, {'no': 'JL7029', 'airline': 'JAL'}]",,,KIX,,,,
2024-04-19,True,False,12:15,"[{'no': 'PR318', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-19,True,False,12:20,"[{'no': '9C8715', 'airline': 'CQH'}]",,,PVG,,,,
2024-04-19,True,False,12:25,"[{'no': 'CX730', 'airline': 'CPA'}, {'no': 'AC9795', 'airline': 'ACA'}, {'no': 'MH9188', 'airline': 'MAS'}]",,,KUL,,,,
2024-04-19,True,False,12:30,"[{'no': 'NH859', 'airline': 'ANA'}, {'no': 'UA7907', 'airline': 'UAL'}]",,,HND,,,,
2024-04-19,True,False,12:30,"[{'no': 'UO551', 'airline': 'HKE'}, {'no': 'CX5551', 'airline': 'CPA'}]",,,HAN,,,,
2024-04-19,True,False,12:30,"[{'no': 'CX365', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-19,True,False,12:35,"[{'no': '7C2101', 'airline': 'JJA'}]",,,ICN,,,,
2024-04-19,True,False,12:40,"[{'no': 'AK237', 'airline': 'AXM'}]",,,BKI,,,,
2024-04-19,True,False,12:40,"[{'no': 'SC1151', 'airline': 'CDG'}, {'no': 'CA8871', 'airline': 'CCA'}]",,,TNA,,,,
2024-04-19,True,False,12:40,"[{'no': 'SC4633', 'airline': 'CDG'}, {'no': 'CA8857', 'airline': 'CCA'}]",,,TAO,,,,
2024-04-19,True,False,12:40,"[{'no': 'SQ882', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-19,True,False,12:45,"[{'no': 'MU701', 'airline': 'CES'}, {'no': 'FM3025', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-19,True,False,12:50,"[{'no': 'KE173', 'airline': 'KAL'}, {'no': 'DL7921', 'airline': 'DAL'}]",,,ICN,,,,
2024-04-19,True,False,12:55,"[{'no': 'CI909', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,13:00,"[{'no': 'CX417', 'airline': 'CPA'}, {'no': 'QF8228', 'airline': 'QFA'}]",,,ICN,,,,
2024-04-19,True,False,13:00,"[{'no': 'CX431', 'airline': 'CPA'}]",,,KHH,,,,
2024-04-19,True,False,13:05,"[{'no': 'CA111', 'airline': 'CCA'}, {'no': 'CX6111', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-19,True,False,13:05,"[{'no': 'HX305', 'airline': 'CRK'}, {'no': 'HU8159', 'airline': 'CHH'}]",,,PEK,,,,
2024-04-19,True,False,13:05,"[{'no': 'CX503', 'airline': 'CPA'}, {'no': 'JL7053', 'airline': 'JAL'}, {'no': 'QR5835', 'airline': 'QTR'}]",,,KIX,,,,
2024-04-19,True,False,13:10,"[{'no': 'UO821', 'airline': 'HKE'}, {'no': 'CX5821', 'airline': 'CPA'}]",,,OKA,,,,
2024-04-19,True,False,13:10,"[{'no': '6E1707', 'airline': 'IGO'}]",,,DEL,,,,
2024-04-19,True,False,13:15,"[{'no': 'MH072', 'airline': 'MAS'}]",,,KUL,,,,
2024-04-19,True,False,13:15,"[{'no': 'CX509', 'airline': 'CPA'}, {'no': 'JL7041', 'airline': 'JAL'}, {'no': 'FJ5475', 'airline': 'FJI'}, {'no': 'QR5857', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-19,True,False,13:20,"[{'no': 'CX995', 'airline': 'CPA'}]",,,FOC,,,,
2024-04-19,True,False,13:25,"[{'no': 'HX706', 'airline': 'CRK'}, {'no': 'GA9770', 'airline': 'GIA'}]",,,DPS,,,,
2024-04-19,True,False,13:30,"[{'no': 'HX607', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-19,True,False,13:30,"[{'no': 'JL029', 'airline': 'JAL'}, {'no': 'UK2001', 'airline': 'VTI'}, {'no': 'HA5001', 'airline': 'HAL'}, {'no': 'AS7333', 'airline': 'ASA'}, {'no': 'CX6321', 'airline': 'CPA'}]",,,HND,,,,
2024-04-19,True,False,13:30,"[{'no': 'VN592', 'airline': 'HVN'}]",,,HAN,,,,
2024-04-19,True,False,13:35,"[{'no': 'MU203', 'airline': 'CES'}]",,,XIY,,,,
2024-04-19,True,False,13:35,"[{'no': 'BI635', 'airline': 'RBA'}]",,,BWN,,,,
2024-04-19,True,False,13:45,"[{'no': 'CZ3011', 'airline': 'CSN'}]",,,SHE,,,,
2024-04-19,True,False,13:45,"[{'no': 'CX347', 'airline': 'CPA'}, {'no': 'CA6509', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-19,True,False,13:50,"[{'no': 'CA419', 'airline': 'CCA'}, {'no': 'CX6129', 'airline': 'CPA'}]",,,CKG,,,,
2024-04-19,True,False,13:50,"[{'no': 'CX543', 'airline': 'CPA'}, {'no': 'FJ5477', 'airline': 'FJI'}, {'no': 'JL7031', 'airline': 'JAL'}, {'no': 'QR5841', 'airline': 'QTR'}]",,,HND,,,,
2024-04-19,True,False,13:50,"[{'no': 'CX841', 'airline': 'CPA'}, {'no': 'LA5640', 'airline': 'LAN'}, {'no': 'OM5841', 'airline': 'MGL'}, {'no': 'MH9187', 'airline': 'MAS'}]",,,JFK,,,,
2024-04-19,True,False,13:55,"[{'no': 'SQ892', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-19,True,False,13:55,"[{'no': 'HX679', 'airline': 'CRK'}]",,,OKA,,,,
2024-04-19,True,False,14:00,"[{'no': 'CX461', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-19,True,False,14:00,"[{'no': 'HB703', 'airline': 'HGB'}]",,,TPE,,,,
2024-04-19,True,False,14:00,"[{'no': 'CX740', 'airline': 'CPA'}, {'no': 'QR3454', 'airline': 'QTR'}, {'no': 'AC9794', 'airline': 'ACA'}]",,,HAN,,,,
2024-04-19,True,False,14:00,"[{'no': 'CX385', 'airline': 'CPA'}]",,,WNZ,,,,
2024-04-19,True,False,14:00,"[{'no': 'CX973', 'airline': 'CPA'}]",,,XMN,,,,
2024-04-19,True,False,14:05,"[{'no': 'MU507', 'airline': 'CES'}, {'no': 'FM3021', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-19,True,False,14:05,"[{'no': 'CX658', 'airline': 'CPA'}, {'no': 'AA8890', 'airline': 'AAL'}, {'no': 'AY5134', 'airline': 'FIN'}, {'no': 'FJ5459', 'airline': 'FJI'}, {'no': 'OM5618', 'airline': 'MGL'}]",,,SIN,,,,
2024-04-19,True,False,14:15,"[{'no': 'OD605', 'airline': 'MXD'}]",,,KUL,,,,
2024-04-19,True,False,14:20,"[{'no': 'CX718', 'airline': 'CPA'}, {'no': 'QR3468', 'airline': 'QTR'}, {'no': 'AA8904', 'airline': 'AAL'}, {'no': 'BA4572', 'airline': 'BAW'}]",,,CGK,,,,
2024-04-19,True,False,14:20,"[{'no': 'CX780', 'airline': 'CPA'}, {'no': 'JL7920', 'airline': 'JAL'}, {'no': 'AA8957', 'airline': 'AAL'}, {'no': 'QR3480', 'airline': 'QTR'}]",,,SUB,,,,
2024-04-19,True,False,14:25,"[{'no': 'BR869', 'airline': 'EVA'}, {'no': 'HX1825', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,14:25,"[{'no': 'HX253', 'airline': 'CRK'}, {'no': 'BR2897', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-19,True,False,14:35,"[{'no': 'FD500', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-19,True,False,14:40,"[{'no': 'EK382', 'airline': 'UAE'}]",,,DXB,,,,
2024-04-19,True,False,14:40,"[{'no': 'HB282', 'airline': 'HGB'}]",,,BKK,,,,
2024-04-19,True,False,14:40,"[{'no': 'CX937', 'airline': 'CPA'}, {'no': 'CA6536', 'airline': 'CCA'}]",,,WUH,,,,
2024-04-19,True,False,14:40,"[{'no': 'CX501', 'airline': 'CPA'}, {'no': 'FJ5473', 'airline': 'FJI'}, {'no': 'JL7043', 'airline': 'JAL'}, {'no': 'QR3458', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-19,True,False,14:50,"[{'no': 'UO705', 'airline': 'HKE'}]",,,BKK,,,,
2024-04-19,True,False,14:50,"[{'no': 'MU6091', 'airline': 'CES'}]",,,YNT,,,,
2024-04-19,True,False,14:55,"[{'no': 'MU503', 'airline': 'CES'}, {'no': 'FM3017', 'airline': 'CSH'}, {'no': 'HO3509', 'airline': 'DKH'}]",,,PVG,,,,
2024-04-19,True,False,14:55,"[{'no': 'CX134', 'airline': 'CPA'}, {'no': 'BA4138', 'airline': 'BAW'}, {'no': 'QR3464', 'airline': 'QTR'}, {'no': 'OM5606', 'airline': 'MGL'}, {'no': 'LA6095', 'airline': 'LAN'}, {'no': 'AY5096', 'airline': 'FIN'}]",,,MEL,,,,
2024-04-19,True,False,15:00,"[{'no': 'CX750', 'airline': 'CPA'}, {'no': 'AC9764', 'airline': 'ACA'}, {'no': 'PG4559', 'airline': 'BKP'}, {'no': 'AY5859', 'airline': 'FIN'}, {'no': 'AA8908', 'airline': 'AAL'}, {'no': 'QR5850', 'airline': 'QTR'}, {'no': 'GF4050', 'airline': 'GFA'}]",,,BKK,,,,
2024-04-19,True,False,15:05,"[{'no': 'CX930', 'airline': 'CPA'}, {'no': 'AC9786', 'airline': 'ACA'}]",,,MNL,,,,
2024-04-19,True,False,15:05,"[{'no': 'QR818', 'airline': 'QTR'}, {'no': 'JU8319', 'airline': 'ASL'}, {'no': 'LA6038', 'airline': 'LAN'}, {'no': 'CX9202', 'airline': 'CPA'}, {'no': 'BA2355', 'airline': 'BAW'}, {'no': 'WY6064', 'airline': 'OMA'}, {'no': 'IB7925', 'airline': 'IBE'}]",,,DOH,,,,
2024-04-19,True,False,15:05,"[{'no': 'CX110', 'airline': 'CPA'}, {'no': 'QR3470', 'airline': 'QTR'}, {'no': 'OM5623', 'airline': 'MGL'}, {'no': 'BA4132', 'airline': 'BAW'}, {'no': 'AY5092', 'airline': 'FIN'}]",,,SYD,,,,
2024-04-19,True,False,15:10,"[{'no': 'CX319', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-19,True,False,15:10,"[{'no': 'UO173', 'airline': 'HKE'}, {'no': 'CX5173', 'airline': 'CPA'}]",,,RMQ,,,,
2024-04-19,True,False,15:15,"[{'no': 'PG805', 'airline': 'BKP'}, {'no': 'AF4379', 'airline': 'AFR'}, {'no': 'CX6502', 'airline': 'CPA'}, {'no': 'TG7342', 'airline': 'THA'}, {'no': 'AY6276', 'airline': 'FIN'}, {'no': 'HX3751', 'airline': 'CRK'}, {'no': 'QR4396', 'airline': 'QTR'}]",,,USM,,,,
2024-04-19,True,False,15:15,"[{'no': 'CX495', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-19,True,False,15:15,"[{'no': 'CX766', 'airline': 'CPA'}, {'no': 'AC9768', 'airline': 'ACA'}, {'no': 'OM5610', 'airline': 'MGL'}, {'no': 'QR3482', 'airline': 'QTR'}, {'no': 'VN3562', 'airline': 'HVN'}, {'no': 'JL7928', 'airline': 'JAL'}, {'no': 'QF8244', 'airline': 'QFA'}, {'no': 'AA8909', 'airline': 'AAL'}, {'no': 'BA4558', 'airline': 'BAW'}, {'no': 'AY5104', 'airline': 'FIN'}]",,,SGN,,,,
2024-04-19,True,False,15:20,"[{'no': 'BA031', 'airline': 'BAW'}]",,,LHR,,,,
2024-04-19,True,False,15:25,"[{'no': 'KL887', 'airline': 'KLM'}, {'no': 'AF8405', 'airline': 'AFR'}]",,,AMS,,,,
2024-04-19,True,False,15:30,"[{'no': 'CI913', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-19,True,False,15:30,"[{'no': 'UO619', 'airline': 'HKE'}]",,,ICN,,,,
2024-04-19,True,False,15:35,"[{'no': 'UO111', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-19,True,False,15:35,"[{'no': 'HX162', 'airline': 'CRK'}, {'no': 'HU8081', 'airline': 'CHH'}]",,,SYX,,,,
2024-04-19,True,False,15:55,"[{'no': 'LH796', 'airline': 'DLH'}, {'no': 'NZ4212', 'airline': 'ANZ'}]",,,FRA,,,,
2024-04-19,True,False,15:55,"[{'no': 'HU705', 'airline': 'CHH'}, {'no': 'HX1205', 'airline': 'CRK'}]",,,HAK,,,,
2024-04-19,True,False,15:55,"[{'no': 'CA427', 'airline': 'CCA'}, {'no': 'CX6127', 'airline': 'CPA'}]",,,TFU,,,,
2024-04-19,True,False,15:55,"[{'no': 'UO761', 'airline': 'HKE'}]",,,HKT,,,,
2024-04-19,True,False,16:00,"[{'no': 'MU595', 'airline': 'CES'}, {'no': 'FM3031', 'airline': 'CSH'}]",,,HGH,,,,
2024-04-19,True,False,16:00,"[{'no': 'BR855', 'airline': 'EVA'}, {'no': 'HX1829', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-19,True,False,16:00,"[{'no': 'UO851', 'airline': 'HKE'}, {'no': 'CX5851', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-19,True,False,16:00,"[{'no': 'CX335', 'airline': 'CPA'}, {'no': 'CA6503', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-19,True,False,16:05,"[{'no': 'MU9657', 'airline': 'CES'}]",,,HET,,,,
2024-04-19,True,False,16:05,"[{'no': 'AC007', 'airline': 'ACA'}, {'no': 'TG5867', 'airline': 'THA'}]",,,YVR,,,,
2024-04-19,True,False,16:05,"[{'no': 'CX349', 'airline': 'CPA'}]",,,SHA,,,,
2024-04-19,True,False,16:05,"[{'no': 'MU509', 'airline': 'CES'}, {'no': 'FM3023', 'airline': 'CSH'}, {'no': 'HO3507', 'airline': 'DKH'}]",,,PVG,,,,
2024-04-19,True,False,16:10,"[{'no': 'GA860', 'airline': 'GIA'}, {'no': 'HX1960', 'airline': 'CRK'}]",,,CGK,,,,
2024-04-19,True,False,16:15,"[{'no': 'CA105', 'airline': 'CCA'}, {'no': 'CX6105', 'airline': 'CPA'}]",,,DLC,,,,
2024-04-19,True,False,16:15,"[{'no': 'HX671', 'airline': 'CRK'}]",,,KOJ,,,,
2024-04-19,True,False,16:15,"[{'no': 'CX367', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-19,True,False,16:25,"[{'no': 'MM065', 'airline': 'APJ'}]",,,KIX,,,,
2024-04-19,True,False,16:25,"[{'no': 'GJ8053', 'airline': 'CDC'}]",,,HGH,,,,
2024-04-19,True,False,16:25,"[{'no': 'CA109', 'airline': 'CCA'}, {'no': 'CX6109', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-19,True,False,16:25,"[{'no': 'UO133', 'airline': 'HKE'}]",,,KHH,,,,
2024-04-19,True,False,16:25,"[{'no': 'CX439', 'airline': 'CPA'}, {'no': 'QR5813', 'airline': 'QTR'}, {'no': 'QF8231', 'airline': 'QFA'}]",,,ICN,,,,
2024-04-19,True,False,16:30,"[{'no': 'LX138', 'airline': 'SWR'}, {'no': 'CX6630', 'airline': 'CPA'}]",,,ZRH,,,,
2024-04-19,True,False,16:30,"[{'no': 'CX754', 'airline': 'CPA'}, {'no': 'AA8950', 'airline': 'AAL'}, {'no': 'AC9765', 'airline': 'ACA'}, {'no': 'QR5814', 'airline': 'QTR'}, {'no': 'GF4054', 'airline': 'GFA'}, {'no': 'PG4561', 'airline': 'BKP'}, {'no': 'AY5138', 'airline': 'FIN'}, {'no': 'OM5646', 'airline': 'MGL'}]",,,BKK,,,,
2024-04-19,True,False,16:35,"[{'no': 'BA027', 'airline': 'BAW'}]",,,LHR,,,,
2024-04-19,True,False,16:40,"[{'no': 'UO613', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-19,True,False,16:45,"[{'no': 'ET608', 'airline': 'ETH'}]",,,ADD,,,,
2024-04-19,True,False,16:45,"[{'no': 'UA801', 'airline': 'UAL'}]",,,LAX,,,,
2024-04-19,True,False,16:50,"[{'no': 'ZH9091', 'airline': 'CSZ'}, {'no': 'CA3855', 'airline': 'CCA'}, {'no': 'CX6247', 'airline': 'CPA'}]",,,JJN,,,,
2024-04-19,True,False,16:55,"[{'no': 'HB341', 'airline': 'HGB'}]",,,KIX,,,,
2024-04-19,True,False,16:55,"[{'no': 'UO113', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-19,True,False,16:55,"[{'no': 'CX987', 'airline': 'CPA'}, {'no': 'CA6521', 'airline': 'CCA'}]",,,TFU,,,,
2024-04-19,True,False,17:00,"[{'no': 'PR306', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-19,True,False,17:00,"[{'no': 'CX357', 'airline': 'CPA'}]",,,NKG,,,,
2024-04-19,True,False,17:05,"[{'no': 'SQ894', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-19,True,False,17:05,"[{'no': 'TK070', 'airline': 'THY'}, {'no': 'HX3670', 'airline': 'CRK'}, {'no': 'NZ4850', 'airline': 'ANZ'}]",,,IST,,,,
2024-04-19,True,False,17:10,"[{'no': 'MU2067', 'airline': 'CES'}]",,,HFE,,,,
2024-04-19,True,False,17:15,"[{'no': 'Z21264', 'airline': 'APG'}]",,,MNL,,,,
2024-04-19,True,False,17:20,"[{'no': 'UO631', 'airline': 'HKE'}]",,,ICN,,,,
2024-04-19,True,False,17:20,"[{'no': 'AF188', 'airline': 'AFR'}, {'no': 'QF4224', 'airline': 'QFA'}, {'no': 'KL2156', 'airline': 'KLM'}]",,,CDG,,,,
2024-04-19,True,False,17:20,"[{'no': 'CX722', 'airline': 'CPA'}, {'no': 'MH9196', 'airline': 'MAS'}, {'no': 'AC9791', 'airline': 'ACA'}]",,,KUL,,,,
